"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","878168879","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2023-02-10","OTHER","5","You’ll have a great stay. Close to coconot spot and very central.","Value","5","Location","5","Service","5",,,,,,,"We had a fantastic stay at morning star. The family was so helpfull and very kind! We stayed For 4 days and we would love to come back. The location is perfect (close to restaurants and beach). Breakfast was very good. The rooms were clean and comfortable. Just everything about our stay at morning star was super! 
","Fantastic stay!","2023-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r878168879-Morning_Star-Mirissa_Southern_Province.html",
"0","876811121","en","3784934",,,,,,,,"1024","671968176","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/0d/6b/b0/caption.jpg","768","1024","671968175","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/0d/6b/af/caption.jpg","768","1024","671968174","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/0d/6b/ae/caption.jpg","768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2023-01-29","MOBILE","5",,,,,,,,,,,,,,"Just spent a week at this family run hotel and can’t fault the place. We stayed in a superior room which has everything you need and a really large comfortable bed, these rooms are situated a very short walk from the pool and on the edge of a jungle so don’t be surprised by visiting monkeys you’ll also see and hear peacocks plus palm squirrels. Breakfast you get a good choice and the owner is always making sure you have enough nothing is too much trouble, all in all a great place run by a very pleasant hard working family and a very attentive local staff member","Perfect location","2023-01","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r876811121-Morning_Star-Mirissa_Southern_Province.html",
"0","875349994","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2023-01-16","OTHER","5",,,,,,,,,,,,,,"It was an incredible experience in the South of Sri Lanka just before taking my flight to Paris. In this area, you can surf and discover a lot of animals from the sea like turtles, whales or dolphins.

The hotel is really near from the beach and really wonderful, like on the pictures. It is cheap as well for the quality. The services from the waiters are really good and they smile everytime, it is a real pleasure !","2 days in South of Sri Lanka Before leaving","2023-01","SOLO","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r875349994-Morning_Star-Mirissa_Southern_Province.html",
"0","874533842","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2023-01-09","MOBILE","5",,,,,,,,,,,,,,"We had such a lovely time at Morning Star. A lovely family run guest house. 

The owner and his family really looked after us. Nothing was too much trouble. Lovely breakfasts everyday. Lots of nice fruit, homemade yoghurt and we tried hoppers one day too which were delicious. We also had a Sri Lankan curry one evening cooked by the owners wife which was amazing.

Mirissa is a lovely place and the guest house is near to a smaller beach which we liked much more than the main beach.

The accommodation was lovely and a really nice pool with lots of comfy sun loungers.

We will definitely stay here again 😀","Lovely family run guest house","2023-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r874533842-Morning_Star-Mirissa_Southern_Province.html",
"0","871860820","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-12-15","OTHER","5",,"Value","5","Cleanliness","5","Service","5",,,,,,,"Gorgeous little hotel, minutes away from the beach with the best service in Sri Lanka!
Well appointed rooms in lovely grounds, pool underneath the palm trees but what really makes this hotel is the lovely family that run it and will do everything to make your holiday special.
Our favourite hotel in our favourite beach resort in Sri Lanka, I would absolutely recommend.","A slice of luxury in Merissa","2022-12","NONE","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r871860820-Morning_Star-Mirissa_Southern_Province.html",
"0","836504614","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-04-29","OTHER","5",,"Value","5","Rooms","4","Service","5",,,,,,,"Best location to stay in Mirissa - you cross the road and reach Turtle Bay - a more private and chilled out beach than the main Mirissa beach. Also a shorter walk to coconut hill than from central Mirissa.
The guest house itself was charming - we received a very warm welcome by this family-run place. Breakfast was home-made and generous; lots of fruit, toast, eggs, yoghurt. 
Even though we stayed in the simplest room, we had a balcony and although small, it was quite comfortable. If we came again, we'd probably opt for one of the bigger rooms which is more what you see in pictures (also closer to the pool, in a different building). 
AC and fan worked great.","Family-run place, excellent location","2022-04","NONE","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r836504614-Morning_Star-Mirissa_Southern_Province.html",
"1","833998767","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-04-09","MOBILE","5",,,,,,,,,,,,,,"Stayed here as a family of 5 fell in love with the place more and more each day.  We had a superior and family room, just a few steps from the gorgeous pool which is in an oasis of green. All rooms and outdoor areas were immaculately clean and well kept. 

Despite the challenges Sri Lanka is having with the economy, fuel shortages etc they are working tirelessly to keep it comfortable for tourists using generators. We didn’t need the A/C on at night but we could’ve had it running all night if needed. 

It’s a very short walk across the road to the beach, and might’ve been tempted to stay on the beach but so glad we opted for here where you can get away from the noise of the busy road (running along the beach) and properly relax. 

Breakfast all homemade and delicious. The hospitality unbeatable. 
If you want to help the local economy a little more please try to book direct with the guest house!","Just lovely!","2022-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r833998767-Morning_Star-Mirissa_Southern_Province.html",
"1","833235553","en","3784934",,,,,,,,"975","584078570","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/d0/54/ea/caption.jpg","2165","975","584078572","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/d0/54/ec/caption.jpg","2165","975","584078573","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/d0/54/ed/caption.jpg","2165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-04-02","MOBILE","5",,,,,,,,,,,,,,"Beautiful hotel with friendly service and the best breakfast I had at Sri Lanka. 
Near the hotel there are several restaurants, ATM, beach. Very helpful manager. 

I hope to come back here sometime in the future. Thank you team for a pleasant stay.","Nice place 50m from beach with the best breakfast.","2022-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r833235553-Morning_Star-Mirissa_Southern_Province.html",
"1","832690275","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-03-28","OTHER","5",,"Value","5","Rooms","5","Service","5",,,,,,,"For us, couple of seniors, superior room in  the Morning Star  with big comfortable bed  and terrace to the garden was a good place to spent quiet holydays. The beach was just across the street and this bay was the only in Mirissa where no big waves and so was the best place to swim.
Surroundings are decorated with traditional crafts, many flowers. Pool with the zone for children was cleaned every day. The owners of the small family's  hotel met us every morning with the smile and tasty breakfast. We are very thankful  for their warm-hearty and obligingness.","Great hotel and beach","2022-03","NONE","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r832690275-Morning_Star-Mirissa_Southern_Province.html",
"1","831434769","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-03-17","OTHER","5",,"Value","3","Location","5","Service","5",,,,,,,"Situated just across the road from the famous Turtle Beach, Morning Star seems fairly average at first glance, but then it opens up to reveal luxurious accommodation furnished with Sri Lankan antiques, paintings and wall hangings of Old Ceylon along with all kinds of Asian bric-a-brac. 

There are three room types: standard, superior and queen. We had a superior A/C room with dark wooden floors, heavenly four-poster bed draped in a mosquito net, all kinds of subdued lighting, double wash-basin bathroom with separate shower and toilet and a small, comfortable garden terrace.

The owner, Samasuria, is friendly and runs the place very efficiently. He is supported by his charming wife, who bakes cakes and makes joghurt and Sri Lankan breakfast specialities for the guests. His sons and daughter-in-law are always there with a smile and a chat.

The pool area is surounded by tropical greenery dotted here and there with aralia(frangipani), bougainvillea, heliconia and banana trees - a veritable riot of colour. The pool is cleaned every day, there is ample sun and shade areas and the sun-loungers are comfortable. The pool is often visited by scampering chipmonks, flamboyant peacocks and the occasional troop of monkeys.

Breakfast is a real event with huge fresh fruit platters, eggs of all kinds, Sri Lankan specialities like hoppers, dhal and jaggery pancakes made by Mama, homemade joghurt and honey and all the usual breakfast items like toast, tea, coffee and jam.

All in all, a lush, verdant retreat that is worth every rupee!","Tropical Sanctuary with a Feel-Good Vibe","2022-03","NONE","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r831434769-Morning_Star-Mirissa_Southern_Province.html",
"1","830559556","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-03-08","MOBILE","5",,,,,,,,,,,,,,"Beautiful place. Clean, 2 min to turtle beach and an AMAZING breakfast. If you look for a place close to the clubs you might look for something else but still 3 min away by tuktuk. The family takes care of everything you need. Definitely one of the best accommodations I found in Sri Lanka so far. ","Great breakfast ","2022-03","SOLO","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r830559556-Morning_Star-Mirissa_Southern_Province.html",
"0","829121187","en","3784934",,,,,,,,"1536","573579305","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/30/20/29/photo0jpg.jpg","2048","1536","573579306","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/30/20/2a/photo1jpg.jpg","2048","2048","573579307","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/30/20/2b/photo2jpg.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-02-24","MOBILE","5",,,,,,,,,,,,,,"This place is absolutely beautiful and a true paradise surrounded by palmtrees. The building and rooms are decorated with traditional Sri Lankan art en craft, something you don’t see that much which is a shame because it is truly beautiful. The pool area a quiet paradise with much space and there is always a peacefull spot for you. Comments about small rooms are the budget rooms in the front of the building, all the rooms with terrace or balcony are spacious, great big beds and very quiet and away from the busy street.
The local family / owners are absolute 10/10. I got sick the day after we arrived and they took care of us for 8 days, bringing us great food every single day, many home made thee’s and aryuvedic medicine to make me feel better. All their kids work here as well and they are so kind and helpfull every minute of the day. The last days I could finally enjoy their very tastefull and big breakfast and all the food they make is fresh and delicious. Thanks to them we can now enjoy our holiday again because they took care of us with so much love, nothing was to much for them. Thank you Morning Star for all your help and love 🙏❤️","Beautifull pradise with the most lovely family","2022-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r829121187-Morning_Star-Mirissa_Southern_Province.html",
"0","827156776","en","3784934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla",,"3784934","5.942388","Mirissa, Southern Province","80.46593","Morning Star","374","4.6","6","6","17","70","275","https://www.tripadvisor.com/Hotel_Review-g1407334-d3784934-Reviews-Morning_Star-Mirissa_Southern_Province.html","http://morningstarmirissa.com","2022-02-07","MOBILE","5",,,,,,,,,,,,,,"Good and quiet place managed by nice responsive family. Rooms are in good condition and cleaned regularly. Breakfasts are large and delicious. There is also a good pool if you want to chill from the heat. The beach is just a minute walk. They also arranged me transfer from and to the airport, organised a trip to the Udawalawe National Park (safari with elephants). The whole staff always were willing to help, whatever I asked them. At the end they even allowed me to stay in my room 4 hours after check-out free of charge. 
Overall - I had a comfortable stay in this hotel.","Comfortable and quiet place","2022-02","SOLO","https://www.tripadvisor.com/ShowUserReviews-g1407334-d3784934-r827156776-Morning_Star-Mirissa_Southern_Province.html",
"0","1004787892","en","4871240",,"Other","1005089333","en","2025-04-29","Shanika Gunawardhana","Dear sajjaadr2022,

Thank you so much for your wonderful review and for choosing NH Bentota Ceysands Resort for your family getaway!

We’re delighted to hear that you had such a pleasant stay and that our team made you feel welcome from the very beginning. Your kind words about Madhu, Sachindu, Sadun, Vinod, and Rajitha at Café Bem truly mean a lot — we’ll be sure to pass along your appreciation to them.

It was a pleasure having you with us, and we hope to welcome you and your family back for another memorable stay soon!

Warm regards,
Shanika Gunawardhana
Personal Assistant to General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aluthgama - Mathugama Rd, Aluthgama 80550 Sri Lanka","Aluthgama","Sri Lanka","80550",,"Aluthgama - Mathugama Rd",,"4871240","6.432359","Aluthgama, Western Province","79.99645","Nh Bentota Ceysands Resort","4874","4.4","144","139","398","1178","3015","https://www.tripadvisor.com/Hotel_Review-g612384-d4871240-Reviews-Nh_Bentota_Ceysands_Resort-Aluthgama_Western_Province.html","https://world.nh-hotels.com/en/nh-bentota-ceysands/","2025-04-28","OTHER","5",,"Value","4","Rooms","4","Location","5","Cleanliness","4","Service","5","Sleep Quality","5","We stayed at NH Bentota for 4 days as a family, and it was a truly pleasant experience overall.

The hotel staff were very friendly and made us feel welcome from the moment we arrived.

A special mention goes to the amazing team at Café Bem, the main restaurant.
Madhu, Sachindu, Sadun, Vinod, and Rajitha went above and beyond to ensure that every meal was enjoyable. Their warm hospitality and attention to detail made us feel right at home during every dining experience.

Thank you to the entire team at NH Bentota for making our stay so memorable.","Wonderful Stay with Exceptional Service at NH Bentota!","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612384-d4871240-r1004787892-Nh_Bentota_Ceysands_Resort-Aluthgama_Western_Province.html",
"0","1004633901","en","4871240",,"Guest Services / Front Office","1004650508","en","2025-04-27","Shalindra Mutucumarana","Dear yohanp962,

Thank you very much for choosing NH Bentota Ceysands once again to celebrate such a special occasion with your family.

We are delighted to hear that you enjoyed your stay in the Royal Suite and that the spaciousness, luxurious comfort, and culinary offerings added to your wonderful experience. It is especially rewarding to know that our buffet selection and the attentive service at Café Bém Restaurant, provided by Sachindu, Madu, Shashini, Bimindu, Pawani, and Vinod, stood out during your visit.

Your kind words have been shared with the entire team, and they are truly grateful for your recognition. We are thrilled to have been part of your memorable celebration and look forward to welcoming you and your family back for many more special moments in the future.

Best regards,

Shalindra Mutucumarana | Front Office Manager. ","6120","800601930","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b8/37/4a/caption.jpg","8160","6120","800601931","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b8/37/4b/caption.jpg","8160","6120","800601932","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b8/37/4c/caption.jpg","8160","6120","800602062","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b8/37/ce/caption.jpg","8160","6120","800602063","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b8/37/cf/caption.jpg","8160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aluthgama - Mathugama Rd, Aluthgama 80550 Sri Lanka","Aluthgama","Sri Lanka","80550",,"Aluthgama - Mathugama Rd",,"4871240","6.432359","Aluthgama, Western Province","79.99645","Nh Bentota Ceysands Resort","4874","4.4","144","139","398","1178","3015","https://www.tripadvisor.com/Hotel_Review-g612384-d4871240-Reviews-Nh_Bentota_Ceysands_Resort-Aluthgama_Western_Province.html","https://world.nh-hotels.com/en/nh-bentota-ceysands/","2025-04-27","OTHER","5",,"Value","5","Rooms","5","Location","4","Cleanliness","5","Service","5","Sleep Quality","5","Last weekend, our family booked the Royal Suite at the NH Bentota Hotel to celebrate my brother's birthday. The suite was very spacious and luxurious, and we had an amazing time throughout our stay.

For all three meals, there was a buffet that included Western, Indian, and Sri Lankan cuisine. I particularly enjoyed the morning buffet. I would like to extend special thanks to the staff at Café Bém Restaurant: Sachindu, Madu, Shashini, Bimindu, Pawani, and Vinod. 

I also want to thank all the other members of the NH Bentota team who made our stay wonderful. This was our second visit to the hotel, and we will definitely return in the future.","Amazing stay at the Royal Suite, NH Bentota","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612384-d4871240-r1004633901-Nh_Bentota_Ceysands_Resort-Aluthgama_Western_Province.html",
