"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","997472694","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-03-10","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Fabulous hotel. Choice at the evening buffet was incredible and the best yet. Breakfast was equally good. The staff were very attentive, helpful and courteous especially Ruchira, Hoshan and Lakshani at the reception desk. The room was lovely and the beds so comfortable and welcome, especially after we had climbed Adam's Peak at 1.30am that morning.","Top class hotel","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r997472694-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","996593622","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-03-03","MOBILE","5",,,,,,,,,,,,,,"On a two week tour of Sri Lanka with Explore! and this is certainly the best of our stopover hotels. Nice bedrooms with very comfortable beds. Well-appointed bar with a good selection of cocktails new to me. The breakfast buffet is as good as any we have found so far. At dinner the à la carts menu is poor value for money and from reports of companions not here quality. The fish and chips was particularly disappointing. We had the dinner buffet which was excellent. 
The staff in the bar, dining room and Reception were friendly, efficient and helpful. Top marks to Ruchira in Reception for his cooperation and enterprise.","A great stopover in the hills","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r996593622-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","996242989","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-03-01","OTHER","5","I’d recommend staying at least 2nights to make the most of this wonderful area.","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","4","Fantastic hotel with friendly staff, comfortable beds, free Wi-Fi, excellent food at breakfast and dinner, nice bar with a large choice of drinks (for Sri Lanka) pool table, unique swimming pool, live music and amazing views over the hills and tea plantations.
The only sight negative was finding our way to our room from reception/dining room.
Well worth staying if you’re in Nuwara Eliya.","Excellent hotel with scenic views","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r996242989-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","996199424","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-28","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Excellent hotel. Ali the staffs are very friendly and customer focused. Rooms are clean snd neat. Restaurant and Bar is nice serving delicious food snd different types of drinks. On the whole the experience was excellent and memorable. Thank you one and all. M V Mohan","Great hotel to stay.","2025-02","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r996199424-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","996198993","en","9554036",,,,,,,,"3024","790996138","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/25/a4/aa/caption.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-28","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Too good rooms very clean linen and towels very clean bath should add hand shower
There should Ac control in each room
Carpets are very clean .Ruchira in the front office gave us a good service .Highly recommend for traveler's.Must visit this place if are to travel Nuwara Eliya
The people at the dining hall are too good","Awesome very good hospitality from all the staff members","2025-02","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r996198993-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","995466711","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-25","OTHER","5",,"Value","3","Rooms","5","Location","4","Cleanliness","5","Service","5","Sleep Quality","4","The Blackpool is one of the best hotels we've ever been to. From scrumptious meals to comfortable rooms, the blackpool is perfect in every aspect. The hotel's staff were super friendly and helpful. I can undoubtedly recommend this hotel to anyone.","A luxurious hotel within the luscious mountains in Nuwaraeliya","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r995466711-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","994909474","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-21","OTHER","5",,,,,,,,,,,,,,"It was a very nice experience the food was amazing and the room service also was very nice compared to the other hotels must visit resort when coming to nuwara eliya  the staffs are were amazing and supportive so yeah overall enjoyed the experience a lot","Must visit place","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r994909474-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","994531209","en","9554036",,,,,,,,"2048","787225838","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ec/1c/ee/caption.jpg","1536","2048","787225839","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ec/1c/ef/caption.jpg","1692","2048","787225840","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ec/1c/f0/caption.jpg","1536","2048","787225841","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ec/1c/f1/caption.jpg","1722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-18","MOBILE","5",,,,,,,,,,,,,,"The hotel is wonderful and Mahesh and Sakoni, really looked after us at meal and breakfast time.
Food choice was very good.
Rooms are spacious and very clean and the swimming pool is solar heated but it was cold when we went to use it at the end of the day.","Great hotel and staff","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r994531209-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","992618547","de","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-08","MOBILE","5",,,,,,,,,,,,,,"Das Hotel ist ein bisschen ausserhalb gelegen. In der Umgebung hat es viele Gemüsegärten. Das Personal ist freundlich und zuvorkommend.
Das Essen fand ich hier bis jetzt am besten. Erstaunlicherweise wurde ein sehr vielseitiges Frühstück serviert (also kein Buffet).
Kann ich empfehlen","Sehr empfehlenswert","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r992618547-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","991830595","en","9554036",,,,,,,,"2252","783940637","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/b9/fc/1d/caption.jpg","4000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-01","OTHER","5",,,,,,,,,,,,,,"The breakfast and dinner cuisine was phenomenal, but the staff were even better. Praveen provided extra attention to detail and ensured we were always taken care of. He added that special touch to make our dining experience memorable ⭐⭐⭐⭐⭐","Incredible dining 👍","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r991830595-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","991830003","de","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-02-01","MOBILE","5",,,,,,,,,,,,,,"Wir sind begeistert vom Essen in diesem schönen Hôtel. Die Zimmer und der Service sind auch vom Feinsten. Danke daß wir so gut verwöhnt wurden, wir können das Hôtel nur weiterempfehlen, wie schon erwähnt das beste Essen während unserer Reise.","Sri Lanka","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r991830003-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","991665668","nl","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-01-30","OTHER","5",,,,,,,,,,,,,,"We hebben een heel fijn verblijf gehad in het Blackpool hotel! Het personeel was heel vriendelijk en super behulpzaam. Ze zijn heel erg in de watten gelegd! 
De kamer was heel fijn en eten heel goed. Er werd overal heel veel aandacht aan besteed.","We hebben een heel fijn en relaxed verblijf gehad in het Blacpool Hotel!!!","2025-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r991665668-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","991623927","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-01-30","OTHER","5","If you have a problem or query, you will find the staff members are very helpful.","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","This was a second visit, sadly both have been for just one night.  It is such a change to use an electric heater and not air conditioning (altitude is 1881 metres and so it is cool).  The area is known as Little England with many colonial buildings and that is really the style of the hotel.  It is lovely ... and the food, well, just say ""Wow Factor""    I had a conversation with the manager, a very pleasant man, as are all the staff members.  One slight moan is that the room televisions do not get BBC World and most of our hotels on the island did.","A luxurious and stylish expreience.","2025-01","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r991623927-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","991568188","en","9554036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahagastota Hill Climb Blackpool, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Mahagastota Hill Climb","Blackpool","9554036","6.942325","Nuwara Eliya, Central Province","80.77917","The Blackpool Resort & Spa","1237","4.6","13","17","56","222","929","https://www.tripadvisor.com/Hotel_Review-g608524-d9554036-Reviews-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html","http://www.blackpool.lk","2025-01-29","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","A remarkable and outstanding hotel, situated in one of the highest (and coolest) villages in Sri Lanka.  The rooms were large and commodious, the decor is traditional but not dated and the beds huge and ultra comfortable. 
The service is even higher than the normal excellent attention you get in this country. The food is done in a kitchen open to view, and was among the best we've ever had anywhere, let alone in Sri Lanka. Can't really recommend this place highly enough!!","An outstanding hotel experience!","2025-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d9554036-r991568188-The_Blackpool_Resort_Spa-Nuwara_Eliya_Central_Province.html",
"0","1007681521","en","302888",,"General Manager","1010740056","en","2025-06-02","Jetwing Hotels","Dear Guest, 

Thank you so much for your heartfelt review. We’re honored you chose to celebrate your 60th wedding anniversary with us. It’s wonderful to hear that Imasha, Harith, and his assistant helped make your stay extra special. We’re also delighted you enjoyed the delicious food, beautiful suite with the ocean view, and the peaceful gardens with our two pools. 

Your kind words truly mean a lot to our entire team. We look forward to welcoming you back for more memorable moments in the future. 

Ayubowan! (May you live long) 

Indika Gamage 
Head of Galle Hotels 
Jetwing Lighthouse
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2025-05-15","OTHER","5",,"Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","4",,,"This hotel exceeded all expectations. Staff were helpful especially Imasha and also friendly. Food delicious. We had a suite with a great view of the India ocean. We also celebrated our 60 wedding anniversary there and had a special dinner served by Harith  and his assistant.
Lovely gardens with 2 pools.","Excellent hotel","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r1007681521-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","1007283279","en","302888",,"General Manager","1010739773","en","2025-06-02","Jetwing Hotels","Dear Guest, 

Thank you for sharing your positive feedback. We’re thrilled to hear that your stay at Jetwing Lighthouse was such a pleasant experience. It’s wonderful to know that you found the service, room quality, and food to be excellent. 

We truly appreciate your kind words and look forward to welcoming you back for another memorable stay in the future. 

Ayubowan! (May you live long) 

Indika Gamage 
Head of Galle Hotels 
Jetwing Lighthouse ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2025-05-13","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Our stay in Jetwing Lighthouse, Galle was a really nice experience and the staff service was beyond expectations. The quality of the room also was really good and comfortable. Food was delicious as well. Thank you for the excellent service Jetwing.","Our stay in Jetwing Lighthouse, Galle","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r1007283279-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","1007184218","en","302888",,"General Manager","1010739230","en","2025-06-02","Jetwing Hotels","Dear Guest, 

Thank you for your continued support and for taking the time to share such a thoughtful review. We’re truly grateful to hear that each of your visits to Jetwing Lighthouse has been consistently memorable. Your kind words about the authenticity of our Sri Lankan cuisine and the care our team puts into both preparation and service mean a great deal to us. 

We're especially glad you enjoy dining with a view of the sea. It’s one of our favorite touches too, particularly at sunset. Your recommendation is deeply appreciated, and we look forward to welcoming you back for many more memorable meals in the future. 

Ayubowan! (May you live long) 

Indika Gamage 
Head of Galle Hotels 
Jetwing Lighthouse ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2025-05-13","OTHER","5",,"Value","5","Location","5","Cleanliness","5","Service","5",,,,,"I visited Jetwing Lighthouse for dinner in February, and as always, it was a truly memorable experience. Having dined here multiple times over the years — breakfast, lunch, and dinner — I can confidently say the consistency in quality and service is exceptional.

The Sri Lankan cuisine is rich, authentic, and beautifully prepared, making it a must-visit for food lovers, especially locals seeking refined traditional flavors. Prices are very reasonable considering the premium setting.

One of my favorite parts? You can choose a table overlooking the sea, which adds an extra layer of magic to the meal — especially at sunset.

The staff are warm, attentive, and genuinely welcoming. I highly recommend Jetwing Lighthouse for anyone looking to indulge in great food with stunning views and top-tier service","A Favorite Spot for Memorable Meals by the Ocean","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r1007184218-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
