"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"1","999406472","en","12611167",,"General Manager","999525921","en","2025-03-24","Golden Hospitality Group","Dear Guest,

We really appreciate the time you have taken to write a glowing five star review about your experience at The Golden Crown Hotel. We are thrilled to know that it has been an amazing experience on all aspects and that you found the Hotel felt wonderful during your visit. It is always a pleasure to know that our guests are satisfied with our services and facilities.

Thank you so much for your appreciation towards our staff members, amenities and food. Once again thank you so much for brilliant words left for us to read about your recent visit and we hope to have the pleasure of welcoming you back again soon!

The Golden Crown Team.

","1280","795714549","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/6d/a3/f5/caption.jpg","960","960","795714548","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/6d/a3/f4/caption.jpg","1280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-24","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","My wife, our 4-year-old daughter, Sophia, and I spent two magical nights at this hotel.
From the moment we arrived, we were welcomed warmly and unexpectedly. The lobby was spacious and relatively quiet. Both the reception staff and security personnel were elegantly dressed, always smiling, and extremely polite.
Our room, 4009, was large, modern, and had a breathtaking view of the forest. It featured a beautifully designed king-size bed with a canopy and a very spacious terrace. The air conditioning was excellent and completely silent. The rooms were exceptionally well soundproofed.
The infinity pool, overlooking the forest, was incredibly relaxing—truly beyond words.
The restaurant was not crowded during breakfast and dinner, and the staff frequently checked to ensure we had everything we needed. The food selection catered to all tastes, and the appetizers and desserts were just as impressive. Live soft music during dinner created a delightful atmosphere.
The pricing for additional hotel services was very reasonable compared to other five-star hotels, with costs similar to those found in the city. Transfers between the hotel and downtown Kandy were simple and affordable.
I have never stayed in a hotel that was so family- and child-friendly. A special thanks to Chathurika, Methmi, Sivaraj and the rest of the staff whose names I, unfortunately, don’t remember.
One significant advantage was that, despite being well-known, this hotel was not one of those that constantly hosted large charter tour groups, ensuring a more peaceful experience.
As for minor drawbacks, the in-room safe wasn’t perfectly installed, there was no bathtub, and we noticed a few tiny insects in the room, though they weren’t bothersome—understandable given the hotel’s location. The hallways were slightly narrow, and navigating between different sections of the hotel was a bit complex, but these were insignificant compared to the hotel's overall exceptional atmosphere.
I truly hope they maintain this level of excellence, and we can’t wait to return—this time for our entire holiday!","Unbelievable","2025-03","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r999406472-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","998923967","en","12611167",,"General Manager","998983510","en","2025-03-20","Golden Hospitality Group","Dear Guest,

Thank you for choosing to stay at The Golden Crown Hotel and for the lovely review. We are delighted to know that you had an excellent stay, finding our team friendly and that you took full advantage of our facilities and the swimming pool as well.

We look forward to welcoming you back again in future.

The Golden Crown Team.
","1536","795211589","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/65/f7/45/caption.jpg","2048","1536","795211588","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/65/f7/44/caption.jpg","2048","1536","795211587","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/65/f7/43/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-20","MOBILE","5",,,,,,,,,,,,,,"Really enjoyed the stay at Golden Crown. Food was very good and the buffet has everthing. Desert table vert nice. Hospitality and service was exellent. Infinity pool with pool bar was very nice and relaxing. Sun beds was exellent. Nice and large rooms with nice balcony.","Nice experience","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r998923967-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","998864818","en","12611167",,"General Manager","998983484","en","2025-03-20","Golden Hospitality Group","Dear Guest,

Thank you for sharing your lovely review. We are delighted to read that you have spent an excellent time at our property enjoying all the facilities, amazing buffet spread, the warm hospitality provided by our team member Prabath Nayana and that you were able to witness the traditional welcome on arrival. 

We look forward to welcoming you back!

The Golden Crown Team.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-19","OTHER","5",,,,,,,,,,,,,,"Absolutely wonderful and welcoming staff. Amazing selection and spread of food. Probath Nayana took care of us and was a good host. Wad given a fantastic entrance with the two men on the traditional instruments. Wish I could've stayed longer since the multiple pools all looked Absolutely swimming.","Good good","2025-03","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r998864818-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","998743075","en","12611167",,"General Manager","998863014","en","2025-03-19","Golden Hospitality Group","Dear Guest,

Thank you ever so much for taking your valuable time to review The Golden Crown Hotel. We are very much pleased to know that you all had an excellent time at our Hotel enjoying all the facilities and the outstanding service provided by our team members. Thank you very much for recommending us to your friend and happy to know that all expectations were exceeded on every fronts during their stay. 

Rest assured your kind comments will be shared and celebrated with the entire team. 

We hope to have the pleasure of welcoming you all back again soon.

The Golden Crown Team.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-18","OTHER","5",,,,,,,,,,,,,,"Visited last year and recommended the place to one of my friends . They said that the service was very satisfying and staff were very friendly and supportive. 
Mentioned 2 names “caveesha and Mehereni”. 
My friends thanked me for recommending this place.","Recommend for a friend.","2025-03","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r998743075-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","998485312","en","12611167",,"General Manager","998615457","en","2025-03-17","Golden Hospitality Group","Dear Guest,

Thank you for the wonderful review shared. We are extremely happy to read that your stay was an excellent one at our Hotel, especially with the outstanding service extended by our entire team. 

Once again thank you very much for the heartfelt review and your comments will be shared with our Associates.

Also, many thanks for recommending our Property and we sincerely hope that would get another chance to welcome you back again in future.

The Golden Crown Team.

","1280","794696615","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5e/1b/a7/caption.jpg","960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-16","OTHER","5","Take the breakfast option - its definitely worth it.","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","The facilities, reception, staff, housekeeping, and breakfast buffet are all superb.  

This is truly a 5-star hotel.  Such an outstanding staff and excellent food in the restaurant.  Our experience in the restaurant was made memorable by Mr. Nilankan the buffet manager, Mr. Lakshita and Mihirini who each went out of their way to help us out with the smallest need and request.  It was a very pleasant experience and made especially so by the staff - each and every one was extremely polite and solicitous.  I think the Golden Crown trains their staff very well - otherwise you would not see the consistency in service.

I must mention housekeeping as well - Erang from housekeeping went out of his way to promptly and graciously respond to our every need.  

What can we say - we would go back again and again to the Golden Crown, and recommend it to all friends and family.","An outstanding hotel","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r998485312-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","998484085","en","12611167",,"General Manager","998615364","en","2025-03-17","Golden Hospitality Group","Dear Guest,

Many thanks for taking your valuable time to share the review. We are happy to read that you have enjoyed the stay at our Hotel enjoying the excellent facilities and the warm hospitality.

We look forward to welcoming you once again!

The Golden Crown Team.","4080","794695229","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5e/16/3d/caption.jpg","3060","3060","794695230","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5e/16/3e/caption.jpg","4080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-16","OTHER","5","Use the tuktuks to get around, there are loads of them and they are relativity cheap. Beware of pushy characters in the market.","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Wonderful hotel.  The room was large and well decorated with a very spacious bathroom. The bed was big and very comfortable.  The staff were all very polite and helpful and Ajith especially so.  The buffet breakfast and dinner were amazing with so much choice.","Stop over in Sri Lanka","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r998484085-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","998377340","sv","12611167",,"General Manager","998480773","en","2025-03-16","Golden Hospitality Group","Dear Guest,

Thank you for the heartfelt review. We are delighted to hear that once again you have had a wonderful experience, and that everything surpassed your expectations.

Many thanks for recommending our Property and we all look forward to your next stay with us.

The Golden Crown Team.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-16","MOBILE","5",,,,,,,,,,,,,,"Ett utmärkt Hotell i Kandy. Har nu bott 3 nätter här igen. Första gången 2018 sedan 2019,2020,2022 och nu igen. Fantastisk personal och bodde nu i den nya delen med renoverad matsal. Fantastiska rum. 
Kan varmt rekommendera detta Hotell. Maten var också god.","Fantastiskt boende.","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r998377340-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","998204054","fr","12611167",,"General Manager","998480731","en","2025-03-16","Golden Hospitality Group","Dear Guest,

Thank you for sharing your lovely review. We are delighted to read that you have spent an excellent time at our property enjoying all the facilities, amazing buffet spread, the warm hospitality provided by our colleagues and that you were able to witness the traditional welcome on arrival. 

We look forward to welcoming you back!

The Golden Crown Team.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-14","MOBILE","5",,,,,,,,,,,,,,"Nous avons adoré cet hôtel, malgré sa taille on y trouve une ambiance très cosy. Accueil formidable en musique tout le personnel et gentil et bien veillant. Incroyable buffet par la quantité et le choix tout de qualité. Superbe piscine à débordement","Incroyable buffet de qualité, piscine à débordement face à une végétation luxuriante","2025-03","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r998204054-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","997312945","de","12611167",,"General Manager","997331828","en","2025-03-09","Golden Hospitality Group","Dear Guest,

Thank you so much for taking the time to share your experience. We truly appreciate the review and the feedback given. We will be reviewing them closely to see where improvements can be made. 

Once again thank you for sharing your experience with us and look forward to seeing you again very soon.

The Golden Crown Team.
","1536","792869741","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/42/3b/6d/caption.jpg","2048","1536","792869742","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/42/3b/6e/caption.jpg","2048","1536","792869743","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/42/3b/6f/caption.jpg","2048","2048","792869744","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/42/3b/70/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-09","MOBILE","5","Restaurant Spice & Herbs für local Food sehr zum Empfehlen",,,,,,,,,,,,,"Top Hotel, sehr netter Empfang und upgrade 
erhalten. Sehr schöne und saubere Poolanlage, nur zu wenig Liegeflächen und Personal nicht flexibel.
Frühstück sehr groß, aber da wäre Qualität statt Quantität angesagt. Zimmer architektonisch sehr schön- ein Traum, jedoch sehr schmutzige Aussenfenster und Eingangstüre defekt, nach mehrmaligen melden, aber repariert.
Qualität der Getränke (Cocktails) sind nicht wettbewerbsfähig, aber dafür gibts ja Lion Bier.","Top Hotel mit dezenten Mängel","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r997312945-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","996972997","nl","12611167",,"General Manager","997331785","en","2025-03-09","Golden Hospitality Group","Dear Guest,

Thank you for your recent review as we always appreciate hearing from our guests. We are glad to hear that it has been an enjoyable stay for you and that you were happy with our services and facilities.

We look forward to welcoming you once again!

The Golden Crown Team.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-07","OTHER","5","Doen","Value","5","Rooms","5","Location","4","Cleanliness","5","Service","5","Sleep Quality","5","Heel mooi hotel. Buffet met heerlijk en goed eten. Zowel sri Lances als internationaal. Zijn heel goed verzorgd door Prabath Nayana die verantwoordelijk was voor onze hotel gang. Met zijn staf  werd de kamer iedere dag mooi schoon gemaakt met weer nieuwe flesjes water. Kortom een super plek om te verblijven in  Kandy","Heerlijk verblijf Kandy golden crown hotel","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r996972997-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","996824747","en","12611167",,"General Manager","996859054","en","2025-03-06","Golden Hospitality Group","Dear Guest,

Thank you for taking your valuable time to share a review. We are happy to know that you have spent a lovely time at our Property and was looked after by the entire Team and was given special attention at all the times. 

 It is our passion to deliver great service and create a memorable experience to all our guests.

We hope to see you again.

The Golden Crown Team.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-05","MOBILE","5",,,,,,,,,,,,,,"Excellent stay, service, facilities, house keeping, team
Stayed with paralyzed friend and got all the help needed
Thanks to Prabath Nayana, housekeeping supervisor.
Proximity to all main attractions,  best views, good restaurants, very comfortable and clean rooms","Fun with frienda","2025-03","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r996824747-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","996729048","en","12611167",,"General Manager","996858582","en","2025-03-06","Golden Hospitality Group","Dear Guest,

Many thanks for taking your valuable time to share the review. We are happy to read that you have enjoyed the stay at our Hotel enjoying the excellent facilities.

We look forward to welcoming you once again!

The Golden Crown Team
","5712","791908115","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/33/8f/13/caption.jpg","4284","5712","791908116","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/33/8f/14/caption.jpg","4284","4284","791908117","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/33/8f/15/caption.jpg","5712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-04","OTHER","4","Garden view room’s preferable ","Value","4","Rooms","4","Location","4","Cleanliness","5","Service","5","Sleep Quality","4","Wonderful modern classic style hotel with excellent facilities.
First class and modern rooms with every convenience. A lovely rooftop pool and bar and a prolific selection in the buffet dining room . Service everywhere was very attentive particularly room service where Isuru ensured all was kept impeccably clean.
My only slight criticism would be the limited choice of wines available but that seems quite common in hotels so far visited","A warm welcome","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r996729048-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","996650318","en","12611167",,"General Manager","996709525","en","2025-03-04","Golden Hospitality Group","Dear Guest,

Thank you for your recent review as we always appreciate hearing from our guests. We are glad to hear that it has been an enjoyable stay for you and that you all were happy with our services, facilities and especially the large Buffet spread.

We truly appreciate the feedback given and we will definitely observe the same to improve Guest satisfaction. 

We would love to welcome once again.

The Golden Crown Team.

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-04","OTHER","4",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","4","Sleep Quality","5","I did not give it 5 dots, only because I did not like the flamboyant lobby - not my taste. But it is an excellent hotel. The rooms are great, the service is super. I did not use many facilities but it looked great.
More than any other hotel where my group stayed in Srilanka this hotel had an enormous variety of dishes mainly at dinner time,  Such a choice I never saw in my entire life (and I am a tour guide from Israel). The food was delicious.
Only negative points about dinner (but I have to admit that it exists in all hotels) - waitrers and waitresses are ""jumping"" to take your plate 3 seconds after they see that you are done. I believe they see it as a respect, I see it as something impolite.","Excellent experience","2025-02","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r996650318-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
"0","996601858","en","12611167",,"General Manager","996709484","en","2025-03-04","Golden Hospitality Group","Dear Guest,

Thank you for choosing to stay at The Golden Crown Hotel and for the lovely review. We are delighted to know that you had an excellent stay, finding our team friendly and that you took full advantage of our facilities and the swimming pool as well as our enviable location too.

We look forward to welcoming you back again in future.

The Golden Crown Team.
","4000","791654055","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/2f/ae/a7/caption.jpg","3000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322 Udugama Ampitiya Rd, Ampitiya 20000 Sri Lanka","Ampitiya","Sri Lanka","20000",,"322 Udugama Ampitiya Rd",,"12611167","7.275849","Ampitiya, Kandy District, Central Province","80.65689","The Golden Crown Hotel","1648","4.7","44","14","59","187","1344","https://www.tripadvisor.com/Hotel_Review-g11914132-d12611167-Reviews-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html","http://www.thegoldencrownhotel.com","2025-03-03","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","It's a great set up, lots of facilities and close to town. The pool is awesome and fully utilised it after a day of expedition ingredients, gem hunting and tea sampling ... as well as a couple of hockey games! Housekeeping is a credit to Prabath Nayana and his team.","Chilled","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g11914132-d12611167-r996601858-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html",
