"error","helpfulVotes","id","input","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","subratings/6/name","subratings/6/value","text","title","travelDate","tripType","url","user"
,"1","624503603",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2018-10-13","MOBILE","1",,,,,,,,,,,,,,,,"We felt we lacked privacy in the hotel, with the staff knowing our whereabouts at all times. Examples of this were:
- being asked why we were out so late, since they noticed we left at 10:30am and got back at 12:00pm.
- getting an unrequested wakeup call at 8:30am when we wanted a lie in after a long day. They couldn't believe we didn't want the complimentary breakfast.
- being watched from a far if we were sitting down looking at the views, and interrupting us in the middle of a conversation asking if we wanted anything.
- there wasn't a single occasion that we walked through the hotel without being approached by at least one person.

Advice to management:
- treat people as equal, instead of calling them sir and madam all the time.
- allow guests to treat the place like home and to roam freely, without staff treating them like royalty.","Annoyingly attentive staff","2018-09","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r624503603-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"3","584264626",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2018-05-31","OTHER","1",,"Rooms","1","Service","1","Sleep Quality","3",,,,,,,,,"Now let me start my review by saying that this hotel is in a prime / beautiful location on the hillside of Kandy - the views are indeed spectacular. However, once the moment of wonder from the viewing has passed, you then come onto the hotel itself and the service. We booked to stay here for 3 nights at the end of our couples retreat 2 week holiday to Sri-Lanka. As a treat we booked into the Presidential Sweet at a rate of c.300USD per night. Upon arrival things were good and all seemed as expected, however our initial impressions were soon proven wrong as we encountered a number of issues that quite frankly shouldn't even be present in a hotel that markets itself in the premium luxury range as Theva Residency does. To keep things simple here are the issues we encountered:

Breakfast - The breakfast each day was Al la Carte, which is not unusual but to our horror when ordering we were told by the staff that guests were only allowed to have 1 item from the breakfast menu. Why 1 item only I asked, after-all we had booked into a premium luxury hill side hotel - this wasn't your average Premier Inn (for those of you in the UK will know) so surely there should be multiple items available to the guests - ""No sir our policy is one item per guest only"".
Ok, not the end of the world we thought, fine, please can we have a Caffe Latte and Cappuccino also. ""Yes Sir, these are chargeable at £2.50 (3.5 USD) each"". How does a hotel in Sri-Lanka justify charging more for a Latte than the worlds largest leading chains such as Starbucks or Costa... ? 

Ok, enough about the breakfast. Other issues we had:

> Staff Washing their hands in the Pool in the morning - Acceptable? 
> Staff Meeting held at the restaurant (c10 people) standing alongside guests whilst eating - Surprised we weren't charged for the privilege to watch this? 
> The General Manager citing ""That's our policy sir"" when addressing the issues raised to him.
> I contacted the hotel in advance to understand if they could provide our driver / guide with accommodation, which is standard practice in Sri-Lanka as your guide / driver travels with you. For Info our 3 other hotels all replied to my email question on this topic and all provided accommodation and food. Surprise Surprise - Theva Residency DID NOT! So after a 6 hour drive up from the south of the island, arriving at 8.30pm to be told about this, we then had to send our driver off to find his own accommodation - Great Customer Service! 

Now, I am not one to moan for nothing, but I do expect Premium Upper Range Hotels to treat their guests with respect, address their concerns quickly when raised (as i raised multiple times) and not scrimp on quality when the room rate is 200 - 300 USD per night (and this was the out of season rate). The rooms require modernising as they are dated and a little bare inside - some decoration and homely items would have gone a long way. 

Needless to say, after staying 1 out of 3 nights booked, we checked out and ventured 10 minutes down the road and booked into a beautiful Suite in the OZO hotel. Not a single issue to report at this newly booked hotel and my Trip Advisor Review will reflect that. Oh and the room rate was less than half the price of Theva and the hotel had buffet breakfast, a rooftop bar with hillside views and did NOT include complimentary hand washing in the pool by the staff...","So much potential - Prime Location - but very disappointing - Poor Customer Service","2018-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r584264626-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"0","533336662",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2017-10-16","MOBILE","2",,,,,,,,,,,,,,,,"Had a dinner with my wife here. View from here is good, but there is hardly more to this place than the view. Food is just ok, but prices are terrible. Definitely not worth the money spent. Staff is friendly though.","Nothing special except the view","2017-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r533336662-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"0","492755943",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2017-06-13","OTHER","2",,"Value","3","Cleanliness","4","Service","1",,,,,,,,,"I stayed here for one night. The hotel was great with good food -but too expensive wine list with cheap wines- and the facility was neat. But when we were getting ready to leave, we asked for a taxi since this hotel is way up in the mountain. We had two luggages and the hotel staff asked for 1500 LKR. FYI the taxi fee from the airport to Colombo city taking about an hour costed about the same. We asked if we could pay about 1100LKR since 1500 does not make any sense to us. The staff said it would work, and we got the taxi to go to Kandy station that is about 10 minutes away from the hotel. 

The taxi ride was for two people, two luggages, and for 10 minutes. It was 1100LKR in a 16-people van. I still don't get why we had to take a huge van to go down the mountain. I really enjoyed staying at the hotel at night, but this taxi scam ruined the entire experience. If you know Sri Lanka and have taken a taxi ride at least once, you will know how much 1100LKR is.","Okay hotel, poor service","2017-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r492755943-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"2","413802111",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2016-09-02","OTHER","1",,"Value","1","Service","2","Sleep Quality","1",,,,,,,,,"We had high expectations of this hotel, but we very disappointed. This place has great views, and the staff are great, BUT the rooms are tired and grubby; the mattresses/beds were old and very uncomfortable; and the management seem less interested in creating a genuine niche hotel, and more interested in making a quick buck from their guests (eg a small but telling example - a lime a soda cost 2.5 time what we were charged by the Queens hotel (in Central Kandy).","Trying to be fancy boutique, but failing badly.","2016-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r413802111-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"0","400851316",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2016-08-03","MOBILE","2",,,,,,,,,,,,,,,,"80's style décoration (you Will have a sad moment in the cafeteria...). The Room are big but SOOOoOoO noisy! You ear the staff even the night, your neighboors and we were under the cafeteria so imagine the noise of the chairs which start at 6....you cant sleep. The manager is nice and the view is ok but this it not enough...dont eat it's not good. ","Not worth it!","2016-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r400851316-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"8","313481121",,"en","1475982",,"Manager","313675684","en","2015-09-25","dheeshana a","I am very sorry to hear that your stay with us was so disappointing.  You did have the penthouse and we have never had any complaints about the bed. We have had guest staying there all through the month and in fact had many great and wonderful things to say about the stunning experience from that room which has a panoramic view of the mountains and city. Our prices for the food is in same line with any other hotel of our type and our portions are of extremely value for money. We do not believe in cheating customers or having them feel unhappy and our management has always try to accommodate in any way possible. The managers were all available and the it was the owner who was out of the country. As in most hotels, the owners do not live in the property! I am once again sorry to hear that your stay was a bad one as I have been getting great reviews about the stay from many others.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2015-09-25","OTHER","1",,"Rooms","1","Service","1","Sleep Quality","1",,,,,,,,,"We stayed at Theva during our Honey Moon at Sri Lanka.
We took the Penthouse for one night and the standard room for the second night.
We never had such a non-value-for-money expiriece.
We payed almost 600$ for 2 nights, 1 poor dinner and snacks at the pool.
I would never recommend anyone to go there.
Penthouse doesnt worth the money, hotel beds are uncomfotable, penthouse windows and thin and you can hear and see anyone at the lobby floor.
We thought that we are going to have a great Chef dinner, then we found out it is just basic dishes with high prices.
Would you pay 70$ for dinner include - 1 started (3 shrimps and slice of avocado) and 2 main dishes? Prices are too high for what you get.
Hotel standard is not a 5 stars, maybe 3, but prices are of a 5 stars.
I would reccommend anyone who want to go there - dont book but have a look first and then decide yourself.

Good luck.","Guys, please read this one, dont go to this hotel! We had the worst expirience, beware!","2015-09","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r313481121-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"2","313179692",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2015-09-23","MOBILE","2",,,,,,,,,,,,,,,,"We've been to theva during our honey moon. 
We booked the penthouse-the most expensive room- and the bed was the worst we have ever sleep to. 
The service is bad,
The food is not good at all and very very expensive. 
When we complain to the front desk they told us that the manager is not here and they are trying to reach her ( for 2 days...). So it's not value for money at all","Looks nice but it's the worst","2015-09","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r313179692-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"4","286584483",,"en","1475982",,"Owner","287025233","en","2015-07-08","Dheeshana A","We provide 2 bottles complimentary water as many hotels not only in Sri Lanka but all over the world! When a room is booked on double basis, then it is hotel policy to provide two waters and complimentary coffee, tea etc and if you wish to have more, you will be charged. If larger hotels in Sri Lanka seemed to have given you free bottles, that does not mean we should too. We are following the principles and providing what should have been. 
Regarding the air condition issue, you had only mention this in the morning to the Resident Manager when you came for the check out. It was not broken as we checked after you complained but the trip had gone in the night in the room due to a technical issue. If you had only called the resident manager immediately as we are available 24 hours to assist you in any matter, we would have handled the issue immediately and resolved the matter. Since you did not mention anything until morning, we had no idea this had happened.
Regarding your service charge, it is clearly stated in both our food and beverage menu, that 10% service will be added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2015-07-07","OTHER","2",,,,,,,,,,,,,,,,"I stayed here based on the high TripAdvisor views and am disappointed to say that this establishment seems to be coasting on its high prior rating and nice views.

Nothing about this establishment was 5 star (save for the price). The room- sparsely furnished- was falling apart. Our air conditioner was broken, and upon reporting this to the staff no one came to fix it. When we tried to roll up the window shade to get some air into the room, the handle to roll it up promptly fell out of the wall. The bathroom amenities consisted of re-usable bottles of shampoo and body wash (no conditioner) that were slimy when we touched them upon arrival.

As tap water is not safe to drink in Sri Lanka, the other 4- and 5-star properties we stayed at in Dambulla/Sigiriya and Colombo provided ample bottled water to the guests. The Theva Residency gives you two small bottles for the room for two people, and claims to be ""out"" of the large bottle on their restaurant menu. They will ""give"" you more bottles- that they charge you for, add tax and 10% service charge unannounced until checkout. So if you want to spend more than an hour a day at this hotel, bring your own bottles to avoid being charged through the nose. Suffice it to say that being charged an extra 10% for the courtesy of being handed a bottle of water seemed absurd to this traveler.

When we raised these issues to the General Manager at checkout, he offered no apology nor any credit to the bill. 

The only redeeming part of the stay here was the Sri Lankan breakfast, which was delicious, and our server at the restaurant, who was very courteous and pleasant. ","Disappointing experience- bad service, old rooms","2015-07","NONE","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r286584483-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"1","269821669",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2015-05-03","MOBILE","1",,,,,,,,,,,,,,,,"We spent two nights here but did not like it at all. The photos in the website are misleading and was not worth the price we paid for. There is a huge communication gap when it comes to food ordering. You phone and tell them but the msg does not go to the kitchen. The room cleaning and change of linen I doubt whether it was done properly. Not enough space for parking. Altogether not a pleasant experience here!!!","Way below the expectations!!!!!!!","2015-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r269821669-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"4","254784603",,"en","1475982",,"Owner","255150795","en","2015-02-18","Dheeshana A","We are very sorry that your experience with us was so not a great one.  First of all when you had no complaints while you stayed with us and at the end at checkout you had complained about the issue of no driver’s quarters, telephone wires, high priced juice etc…First of all let me say that if you were unhappy on your arrival of the room and mentioned that to my resident manager, he would have made sure to have done whatever possible to assist you. We would have been more than happy to upgrade you as we do very gladly to any customers whenever possible. Customers are number one priority and we try our best to keep them happy from the instant they walk in to our hotel. As you did not mentioned anything all throughout your stay we had to assume that you were satisfied with your room pick.  As for the telephone wires – this is beyond our control what the Sri Lanka telecommunications board has installed on the road.  We have not got complaints or guests who have been unhappy with their views from these rooms before.  Theva is located in a mountainous region called Hanatana where there are many residential houses. We have no complaints of noise or interferences from the community. We cannot be accountable for building that have been half built or left undone as it is beyond our control!
We clearly mentioned that Theva does not have driver’s quarters, but we always offer alternative accommodation in a nearby guest house. This is the case in many of the Boutique hotels around sri lanka. Due to limited property space and privacy of guests, we are unable to have such accommodation.  
All our Juices are made from freshly squeezed fruits and we do not add any artificial cordials! Due to the amount of fresh fruits we use to give you the most nutritional juice, the price is accordingly set to the prices charged by other hotels in the boutique sector in Sri Lanka (maybe cheaper than a few other hotels)!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2015-02-17","MOBILE","1",,,,,,,,,,,,,,,,"We expected a boutique hotel from all the reviews. The hotel is far from it. Very simple and uninspiring furnishing (although big rooms). Somewhat even shabby at places. Cigarette wholes on the pool sofa.  We paid over 200 $ but its worth 60-100 $ and not a penny more. A glass of juice cost nearly 8 $ (900)rupies without the taxes and you are a far from town center or any restaurant. The views? Oh - they consisted of unfinished unattractive houses near by and a mass of electric wires in front of our porch  disturbing the view from the  veranda (yes - we had a veranda with plastic coated chairs...). We felt it was a rip off! I really don't understand who wrote the reviews... The hotel is between two small streets and you constntly hrar the tuk tuks. 
There are such beautiful places and beautiful untouched nature in sri lanka  -Theva is defenitly not one of them! A tourist rip off! 

","Highly over priced-rip off! no driver quarters mediocre furnishing. ","2015-01","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r254784603-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"2","254240306",,"en","1475982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2015-02-15","OTHER","2","Don&#39;t have one at the top of the dining room stairs that back onto the car park.","Location","5","Service","3","Sleep Quality","3",,,,,,,,,"People's experience of this hotel seems to depend on what room they are assigned.  Ours was dreadful, apart from the view. No bedside tables, no bedside light on my side, people coming and going outside the flimsy door on the way to the dining room and, worst of all, a poorly sound insulated wall in the bathroom that gives onto a corridor and the car park.  It's as if they are in the bsthroon with you and noise travels into the bedroom, even with the door shut!  The bed is badly designed with jutting out corners to bark your shins on.  The view is terrific, but the blinds don't even begin to cover the window.
Service is slow and many staff have poor English.  None of this would be a problem in a cheap hotel, but this one has aspirations above its station.  The menu was uninspiring, so the first night we ate out.  The second night we decided to have something off the more interesting lunch menu, so had a spicy fish dish.  Mine was OK, but my husbands was very overcooked.  Not worth the prices they sre charging.  Breakfast not bad, the eggs on spinach potato cakes was good, but the day we left we got an egg white omelette when we asked for a normal one.  Communication is a problem here.
I just feel they are living on the view and must upgrade the lesser rooms.  It was by far our worst room and food in Sri Lanka.","Awful room","2015-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r254240306-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
,"6","248013078",,"en","1475982",,"Owner","249650482","en","2015-01-16","Dheeshana A","Dear Sir
I am quite shocked at your experience with us as as we have been performing well and had many guest staying with us during the season who enjoyed every single aspect of the hotel. Let me adrees each point you have made:
1. Regarding the design - I am appalled at your comments as we have had interior designer (well known designers from London and India and Sri Lanka who stayed with us and informed that are hotel has a fabulous look! The dining area is so spacious with an outdoor sitting area to enjoy the view and most guest when entering the hotel from there has only one word to say and it is usually ""wow what an amazing location"" I must say you are the first person to make such comments about it being a glass box. It is far from being cramped and has a very spacious outdoor sitting area...
2. We have a small but a rare collection of jewellery which we always show to each guest in case they would like to purchase something different to take with them...we do not force you or beg you to buy anything.  We have had many guests who have bought so much stuff from the very little box of gifts we have.  we sell a few items to assist our local suppliers to earn some living and it is at your interest to purchase or not...Our managers are trained to let you know everything that we provide so that it assist you in ever need you might have. Once again I am shocked and this is the first time we have got such a complaint!!!
3. EVERY SINGLE ROOM has a mountain view...we do not have one room that has a bad view...we have never been told that we have a bad view...I do not understand such a complaint..some rooms have smaller window but every room has a fabulous view...If you were not happy at that point we would have been very happy to change your room and given you a free upgrade as we practice to always make our guest happy.
4. Unfortunately all over sri lanka there were heavy floods and extremely strong rains continuous for hours of a day..most areas around kandy were flooded and houses were damaged...we were thankful and lucky enough that we did not get that affected but it is difficult to control the dampness as the rains were very severe. Once again we did apologise for the dampness that we were experiencing which was beyond our control. But we did do our very best to assist in every manner to which most guests during that time commended us for.
5.  We give very fair rates to guests depending on where you are headed. We have NEVER got complaints or cheated our clients.  We accommodate ever need and charge fairly. 
I feel you calling us ""Thieves-in-Residence"" is a very unfair statement as if we have robbed your belonging and money!  Your comments does not justify the heading that you have written on trip advisor.  We believe in fair practice and treat guests as VIP and our first priority is to make sure each and every guest is treated fairly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6th Lane 11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd, Hantana, Kandy 20000 Sri Lanka","Hantana","Sri Lanka","20000",,"6th Lane","11 B5 / 10 - 1, Off Upper Tank Rd, Off Circular 2 Rd","1475982","7.276072","Hantana, Kandy, Kandy District, Central Province","80.63562","Theva Residency","1130","4.5","20","15","72","273","750","https://www.tripadvisor.com/Hotel_Review-g12216800-d1475982-Reviews-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html","http://www.theva.lk","2015-01-07","OTHER","1",,"Location","1","Cleanliness","1","Service","1",,,,,,,,,"The name of this place is a little off. It should have been called Thieves-in-Residence….

What it has going for it: 
1.	Periodic stunning views. 
2.	A mostly charming, helpful staff

What it has going against it: 

1.	Despite the pictures showing what appears to be a glass box, much of the public interior space manages to be cramped, gloomy, dank and depressing—not unlike a badly designed office cafeteria. 
2.	Before we even got to our room, the staff stopped at the gift shop to show off local handicrafts for sale. 
3.	The first room we were given had no view at all, it was really a glorified broom closet with a sponge for a mattress and a balcony. At $345 for high season, a real window would be nice. 
4.	When we asked for a better mattress, we got both that and a view, as well as abstract swirls of black mold creeping across the ceiling. (They did apologize for the mold.) 
5.	This place sits up a steep, winding, unlit road from town, so a car ride at night is mandatory, even if it is just 10 minutes away.  It was raining and late when we arrived, so made the mistake of not asking the price for the round-trip when we asked the front desk to get us a taxi. The driver had the temerity to charge $40.

Before arriving in Kandy, I had visions of a kind of verdant,  romantic hill town. It is more a dense, heaving urban center, with some charming old buildings lost amidst the general hubbub. If I had to do it over again, I would stay closer to the historical attractions I wanted to visit, skipping Kandy altogether, and certainly skipping Thieves-in-Residence.","They should have called it ""Thieves-in-residence""","2014-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12216800-d1475982-r248013078-Theva_Residency-Hantana_Kandy_Kandy_District_Central_Province.html",
