"error","helpfulVotes","id","input","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
,"0","947278813",,"en","939424",,"Guest Services / Front Office","947703281","en","2024-04-21","Kalhari Pathirathne","Dear Julie S,

Greetings From Cinnamon Lodge Habarana!

Thak you for taking your time to review our beautiful property. We are glad to hear that you enjoyed the stay and our comfortable rooms and bar atmosphere catch your likeness. 

Your feedback about our facilities and service is well noted. Please rest assured that we constantly strive to provide a warm and welcoming environment and to improve our services at all times. 

We hope to have the opportunity to welcome you back in the future for a more satisfying experience.

Best Regards,

Team Cinnamon Lodge Habarana!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2024-04-17","MOBILE","3",,,,,,,,,,,,,,"Lovely entrance and decent rooms with good air conditioning. Ours was annoyingly  as far back às  as it could be, maybe because we were on  a secret escapes package? Pool was nice but area a bit smelly with lots of noisy children.
The bar area had atmosphere and plenty of fans but the main dining area was canteen like,  mostly too hot with not enough fans. Everything was buffet style and ok but not what we enjoy. Lots of people food grabbing and piling high! 
 ","Nice entrance, big buffet style canteen dinners ","2024-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r947278813-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"0","938707027",,"en","939424",,"Guest Services / Front Office","939088401","en","2024-02-20","Kalhari Pathirathne","Dear Guest,
Thank you for sharing your feedback following your stay at Cinnamon Lodge Habarana. While thanking you for staying with us, we have taken your suggestions for improvements into account and will investigate them. We take pride in delivering quality guest service consistently. We hope to see you again at our resort for another memorable stay. Cinnamon Lodge Team

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2024-02-17","OTHER","3","Make sure your a/c works when you first arrive!!","Value","3","Location","4","Service","4",,,,,,,"Two nights whilst on a tour of the Sri Lankan Cultural Triangle.  A/C not working in first room, so we were moved to slightly larger room, which was good.  Pool was lovely, location good for our needs and food pretty good.  Good ambiance overall.","Nice ambiance but stay ruined by a/c fault","2024-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r938707027-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"0","934112636",,"en","939424",,"Guest Services / Front Office","934282673","en","2024-01-16","Tharindu Ekanayake","Dear Ms. Neli,
Thank you for sharing your feedback following your stay at Cinnamon Lodge Habarana. While thanking you for staying with us, we have taken your suggestions for improvements into account and will investigate them. We take pride in delivering quality guest service consistently. We hope to see you again at our resort for another memorable stay. 
Cinnamon Lodge Team","2048","725162891","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/39/1b/8b/caption.jpg","1152","2048","725162892","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/39/1b/8c/caption.jpg","1152","2048","725162893","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/39/1b/8d/caption.jpg","1152",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2024-01-15","MOBILE","3",,,,,,,,,,,,,,"The hotel is a little tired, the rooms are good size but everything looks like it dates from the 70s and the bathrooms even older.
We didn’t enjoy the buffet dinners and breakfasts. The hotel is large and attracts large noisy bus groups who seem to take over.
On the plus side the staff in the restaurant are chatty, happy and quick to respond to requests.
We didn’t use the pool but it is big and it seems hardly used. Avoid meal times as the diners would all be watching your every stroke!","Very average hotel. Caters for the mass market","2024-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r934112636-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"0","927363412",,"en","939424",,"Guest Services / Front Office","927414527","en","2023-11-25","Tharindu Ekanayake","Dear Guest, 
Thank you for sharing your feedback following your stay at Cinnamon Lodge Habarana. While thanking you for staying with us, we have taken your suggestions for improvements into account and will investigate them. We take pride in delivering quality guest service consistently. We hope to see you again at our resort for another memorable stay. 
Cinnamon Lodge Team","3024","719481537","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e2/6a/c1/caption.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2023-11-25","OTHER","3","Don‘t drink there …!","Value","2","Location","4","Service","4",,,,,,,"Heritage, i.e. a bit outdated in comfort, not really spik and span but quite enjoyable nevertheless…pricing is -well- let‘s say close to OK for accomodation, food in HB very good and elaborate… but there is a huge pitfall to any stay: the bar prices! A beer is shop price plus 1000LKR plus -SURPRISE - 30% taxes n service charge…wines are all low key, but to get a bottle to the table it will set you back 10.000 LKR (roughly 30U$) in addition to a „shop price“
- plus —SURPRISE - 30% surcharge: a max ripoff.
Company should consider firing the F&B team and recalculate at once. 
Example for the prices: M&C champagne: 300US$ plus 30 % service n tax … you might get a charming lady to personally serve it to you in Las Vegas…!
","Heritage atmosphere except for bar prices","2023-11","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r927363412-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"0","925160489",,"en","939424",,"Guest Services / Front Office","925192921","en","2023-11-09","Tharindu Ekanayake","Dear Guest,
Thank you for sharing your feedback following your stay at Cinnamon Lodge Habarana. While thanking you for staying with us, we have taken your suggestions for improvements into account and will investigate them. We take pride in delivering quality guest service consistently. We hope to see you again at our resort for another memorable stay. 
Cinnamon Lodge Team",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2023-11-09","OTHER","3","Rooms need to have a functioning toilet that doesn’t smell, rooms a refurb. 
The facilities 5 out 5, service 5 out 5, the buffet 6 out of 5","Value","3","Location","5","Service","5",,,,,,,"The facilities are exceptional, 5 out of 5. Huge swimming pools deep, shallow for kids and toddlers. Amazing pool bar, entertainment and buffet. The staff who were our waiters Tyronne and Sumith provided us with excellent service and they did it with a warm and friendly nature, well done you deserve a pay rise. The buffet exceeded our expectations more than 5 out of 5. The reason I rated the overall score 3 is because of our room. Toilet didn’t flush, and smelt. The room was large but dated and dark inside you needed the light on. If they update their rooms they will definitely be a 5 star.","Facilities and service, buffet exceptional,  the rooms dated","2023-11","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r925160489-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"0","918931279",,"en","939424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2023-09-28","OTHER","3",,"Value","3","Location","2","Service","4",,,,,,,"On the outside, this place looks inviting and rather nice however due to the location, we had endless issues with geckos.  The staff were lovely and even switched our room however the problem was still there.
The food was tasty and vast, staff were always warm and welcoming and overall the hotel was nice....but if you're not a fav of creep crawlies like me....then avoid!","nice with unwelcomed guests","2023-09","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r918931279-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"0","910067258",,"en","939424",,"Guest Services / Front Office","910148167","en","2023-08-13","Dulmini  Bandara","Dear Guest, 

Thank you for sharing your feedback following your stay at Cinnamon Lodge Habarana. While thanking you for staying with us, we have taken your suggestions for improvements into account and will investigate them. We take pride in delivering quality guest service consistently & constantly. We hope to see you again at our resort for another memorable stay. 

Cinnamon Lodge Team

","4032","705278154","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/ca/caption.jpg","3024","4032","705278143","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/bf/caption.jpg","3024","4032","705278147","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c3/caption.jpg","3024","4032","705278142","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/be/caption.jpg","3024","4032","705278157","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/cd/caption.jpg","3024","4032","705278145","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c1/caption.jpg","3024","4032","705278149","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c5/caption.jpg","3024","3024","705278146","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c2/caption.jpg","4032","3024","705278144","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c0/caption.jpg","4032","4032","705278153","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c9/caption.jpg","3024","3024","705278151","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c7/caption.jpg","4032","3024","705278155","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/cb/caption.jpg","4032","4032","705278152","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c8/caption.jpg","3024","4032","705278148","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c4/caption.jpg","3024","4032","705278150","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/c6/caption.jpg","3024","4032","705278156","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/09/b0/cc/caption.jpg","3024","Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2023-08-13","OTHER","3",,"Value","3","Location","5","Service","5",,,,,,,"The hotel is huge and there’s a lot of activities that you can do. 

Pros
The hotel is beautiful and have made in a way that it blends well with the nature. 
Lots of activities to do. There are boat rides, special tours to sigiriya and Minneriya National park (you need to pay extra though)
Food is good! 
Great service! Everyone at the hotel is really nice, warm and supportive. They are ready to go above and beyond to ensure that everything goes smooth. 

Cons
The water is a little brackish - which is common in the area. 
Main areas feel a little warm because there’s no AC. Was sweating a lot in the common areas like reception, buffet area. 

I think I can give about 7/10 for the entire hotel and its amenities. 8/10 for food.  But definitely a 10/10 for the service. 

The rooms are pretty normal in size. Has a minibar and a tv. 
We went to Minneriya National Park which is about 5 mins away from the hotel. There were lots of elephants and foxes. Good experience! 

Tip:
If you are going in the boat ride, go at about 5pm - the view is mesmerizing! 

Suggestion to the hotel:
Had a hard time finding the way (back to room, lunch area, lake etc. Would be better if you can implement more signs and maps around the area)","Good stay - pick your season carefully! ","2023-07","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r910067258-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"0","909038977",,"en","939424",,"Guest Services / Front Office","909237543","en","2023-08-10","Dulmini  Bandara","Dear Guest, Thank you for sharing your feedback following your stay at Cinnamon Lodge Habarana. While thanking you for staying with us, we have taken your suggestions for improvements into account and will investigate them. We take pride in delivering quality guest service consistently & constantly. We hope to see you again at our resort for another memorable stay. Cinnamon Lodge Team

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dambulla-Habarana Road Off Kandy Road, Habarana 50150 Sri Lanka","Habarana","Sri Lanka","50150",,"Dambulla-Habarana Road","Off Kandy Road","939424","8.03534","Habarana, North Central Province","80.74923","Cinnamon Lodge Habarana","5014","4.6","46","45","247","1151","3526","https://www.tripadvisor.com/Hotel_Review-g665220-d939424-Reviews-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html","http://www.cinnamonhotels.com/CinnamonLodgeHabarana.htm","2023-08-09","MOBILE","3",,,,,,,,,,,,,,"The whole place gave the resort like feel though not sure it can be rated as 5 star. At night, after dinner, can be challenging to locate the room in the darkness. We managed to watch sunset from there, which was a nice touch. The quality of the food at the restaurant can be better though there was quite a variety.","Stay was ok at best","2023-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g665220-d939424-r909038977-Cinnamon_Lodge_Habarana-Habarana_North_Central_Province.html",
,"2","707562643",,"en","2650685",,"Owner","707838030","en","2019-09-08","KevinA262","As we have had only 2 guests so far in September-and these were European Guests- I find it difficult to believe your Review, as you state that you are Sri Lankan. We have had no Sri Lankan Guests at Jim’s Farm so far in September. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ehelepola, Pallepola, Matale 21100 Sri Lanka","Matale","Sri Lanka","21100",,"Ehelepola, Pallepola",,"2650685","7.645027","Matale, Central Province","80.625084","Jim's Farm Villas","366","4.9","2","2","5","24","333","https://www.tripadvisor.com/Hotel_Review-g1865780-d2650685-Reviews-Jim_s_Farm_Villas-Matale_Central_Province.html","http://www.jimsfarmvillas.com","2019-09-07","MOBILE","3",,,,,,,,,,,,,,"Such a beautiful calm. Wonderful property. But very sad to write this very poor, unprofessional hospitality by GM. I have visit Jim's Farm Villas on September and had a very professional service upon arrival from Front Office team members & best service from House keeping team & delicious meals from Food & Bevarage team. Unfortunately this bad incident with Genaral Manager. I have noticed that once I greet even no greet back, No smile at all, Very poor with listening, Even no offer chair for site once we visit GM office, I can say simple way you don't care your guest. That's what I feel. I'm so sorry to write this on Tripadvisor page. But I don't like those kind of unprofessional hospitality specially from management team. There is a no matter with line staff. There super friendly and very kind , willing to help all the time. 

Mr. Kevin I'm also working for hospitality industry and I have visit many other hotels all around. Always I can see, meet new people. Specially super friendly hotel staff.   But this incident make me bad feeling about GM. There is no cost at all. Just smile, greet, listen, speak friendly way. That's it we want. I never expect anything for free. I dont no maybe GM bad mood that day. But no body care that. He's working for tourism industry and need to be presentable & professional on duty. GM going to treat same way for guest and if he not change he's attitude in the future Ii hope you will get many more reviews like this. Just pay attention regarding that issue please. 

Other than that issue rest of all service, staff & your property wonderful place for realaxing holiday in Sri Lanka.",""" Poor Hospitality by GM ""","2019-09","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g1865780-d2650685-r707562643-Jim_s_Farm_Villas-Matale_Central_Province.html",
,"0","654453288",,"en","2650685",,"Owner","655513146","en","2019-02-28","KevinA262","Dear Mr Murray, I’m so sad that your holiday experience was not up to your or our expectation. We have taken your complaints very seriously. We are now building a new Staff Kitchen and Canteen in our old Vegetable Garden area so that the staff arriving at 6 am do not disturb our Spice Garden Villa Guests: and the Staff no longer park their vehicles outside your first room. At Hilltop, we have cut back the trees that were obscuring your balcony views. Our Manager takes a private dinner each night so that he can retire to bed early, as he’s on duty from 6 am Check in each morning: he really should have explained why he does not dine with the Guests. He and I are absolutely passionate to continue to develop Jim’s Farm as an exceptional farm and hotel: I’m so sorry this was not evident in his behaviour. Our sincerest apologies. Kevin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ehelepola, Pallepola, Matale 21100 Sri Lanka","Matale","Sri Lanka","21100",,"Ehelepola, Pallepola",,"2650685","7.645027","Matale, Central Province","80.625084","Jim's Farm Villas","366","4.9","2","2","5","24","333","https://www.tripadvisor.com/Hotel_Review-g1865780-d2650685-Reviews-Jim_s_Farm_Villas-Matale_Central_Province.html","http://www.jimsfarmvillas.com","2019-02-23","OTHER","3",,,,,,,,,,,,,,"unfortunately arrived in pouring rain and our room was in the reception block, upstairs, at the back. We weren't shown around the other villas, to see the wonderful pool and the lovely dining area, which would have bee easy as they have their own three wheelers. So we sat in our room feeling rather let down. It was a large lovely room but balcony looked out over three wheeler park at the side and gas storage at the back. No seats, table or loungers on the balcony and certainly not the wonderful hilltop views we had expected. We asked if we could be moved to a hilltop room, helpful but slightly hesitant staff said they's get back to us. We were offered a hilltop room the next day but had a large tree outside the balcony which blocked most of the wonderful view !. We assumed the other hilltop rooms must be full so don't say anything. As it happened they all remained empty ( in Mango Villa ) for our remaining three days. Mystified by all the great ratings about food. The set menu we had was European, the pork chops for the main were very dry and tough, like flavoured cardboard. We asked for Sri Lankan food for the rest of our stay - we got moussaka the next night !!?? Finally got Sri Lankan for the remaining two night. The most disappointing aspect of this wonderful location was that throughout our four day stay the manager was not seen to talk to any guests at any time. Every evening he came to eat at his own table, on his own,  in the dining area and ignored everyone. He sat looking at his phone or talking on it, ate his food and left without acknowledging any guests.I rate him as a completely disinterested manager. Finally I want to explain I'm retired and have travelled all my life. I've never written a negative review or  written a complaint. However we stayed here, one to two hours drive from the attractions we wanted to visit, because of the great reviews. It was a huge disappointment. There were a few other things but really I put everything down to a sloppy lazy manager. I repeat the location is wonderful but very out of the way.","wonderful location but ........","2019-02","NONE","https://www.tripadvisor.com/ShowUserReviews-g1865780-d2650685-r654453288-Jim_s_Farm_Villas-Matale_Central_Province.html",
,"3","395897928",,"en","2650685",,"Owner","396556319","en","2016-07-25","Kevin A","Claudio,

Many thanks for your comments. 

And I'm specially pleased that you rate our newly recruited Ayurvedic Therapist, Anura, who started earlier than planned so as to provide your requested treatments.  

We regularly check our room and meal prices to make sure they are fully competitive.

Our 4 course Breakfast at US$10 per adult- fruit plate and fruit juice, cereals, toasts and jams, plus a full hot English breakfast, including bacon and sausages-is designed to set our Guests up for an active day.

Our 4 course, Farm Fresh communal supper at US$ 20 per adult includes free water, coffees and teas, which most other hotels charge extra for.

Also we only charge children under 10 years old, half price for their meals; and we offer a 6 pm early supper for them with their choice of favorite foods. Babies under 2 years old eat free.

Kevin Abbott

Owner, Jim's Farm Villas

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ehelepola, Pallepola, Matale 21100 Sri Lanka","Matale","Sri Lanka","21100",,"Ehelepola, Pallepola",,"2650685","7.645027","Matale, Central Province","80.625084","Jim's Farm Villas","366","4.9","2","2","5","24","333","https://www.tripadvisor.com/Hotel_Review-g1865780-d2650685-Reviews-Jim_s_Farm_Villas-Matale_Central_Province.html","http://www.jimsfarmvillas.com","2016-07-23","OTHER","3",,,,,,,,,,,,,,"A nice place in the middle of coco trees, nested in the hill with a stunning view of the mountains.
The rooms are cozy in a pure colonial style. There is also a spa facility with a friendly and competente doctor.
However, the price you pay for the rooms but especially for the meals is overrated. USD 10 p.p. for a breakfast and USD 20 p.p. for the dinner is exagerated and don't make it for Sri Lanka.","Nice place but expensive","2016-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1865780-d2650685-r395897928-Jim_s_Farm_Villas-Matale_Central_Province.html",
,"1","192007353",,"en","2650685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ehelepola, Pallepola, Matale 21100 Sri Lanka","Matale","Sri Lanka","21100",,"Ehelepola, Pallepola",,"2650685","7.645027","Matale, Central Province","80.625084","Jim's Farm Villas","366","4.9","2","2","5","24","333","https://www.tripadvisor.com/Hotel_Review-g1865780-d2650685-Reviews-Jim_s_Farm_Villas-Matale_Central_Province.html","http://www.jimsfarmvillas.com","2014-01-25","OTHER","3",,"Value","5","Rooms","5","Location","3","Cleanliness","5","Service","5","Sleep Quality","4","We stayed for three nights and very much liked the style and concept but were disappointed by the food. Apparently the usual chef was away for our first two nights but dinner when he returned on the third was excellent, also the Sri Lankan breakfast.
Our room was in the main house, very comfortable with an outside shower and really superb service, the staff could not have been more helpful and attentive without being over bearing in any way.
The communal dining may not suit everyone but we thoroughly enjoyed meeting the other guests and the dinner party atmosphere each evening, if only the food had been better!
As a centre for visiting the cultural triangle Jim's Farm is perhaps a little remote which meant a lot of driving each day, otherwise the location is wonderful and walking or driving a Tuk Tuk around the farm each evening before preparing for a relaxing drink on the veranda was a real pleasure.","Potentially excellent but disappointing food","2014-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1865780-d2650685-r192007353-Jim_s_Farm_Villas-Matale_Central_Province.html",
,"0","1016978036",,"en","27363339",,,,,,,,"1600","811995921","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/66/13/11/caption.jpg","1200","1600","811995922","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/66/13/12/caption.jpg","1200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"295A Galle Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"295A Galle Road",,"27363339","6.907568","Colombo, Western Province","79.85093","Sofia Colombo City Hotel","374","4.8","7","3","11","30","326","https://www.tripadvisor.com/Hotel_Review-g293962-d27363339-Reviews-Sofia_Colombo_City_Hotel-Colombo_Western_Province.html","http://www.sofiacolombo.com","2025-07-07","OTHER","3",,"Value","3","Rooms","3","Location","4","Cleanliness","3","Service","3","Sleep Quality","3","We chose Sofia to be the place of stay for our one night in the City. We were looking for a location to feel at home and comforted. That is a requirement that was not met in Sofia for multiple reasons.

The hotel disappointed us when our initial reservation had an issue with the systems. We managed to make another reservation through their website. While we made a reservation for a Double room (and as it showed in the confirmation we received), the hotel called to claim we made a reservation for a Single room and tried to charge Rs. 3,500. Once confronted with a copy, the reception accepted the error in their website and waived it off.

Secondly, the option for any additions to be charged to the room was not available. Hence all extras had to be paid on the time of consumption. It wasn't an issue until the orders in the pool had at the same feature. This could be avoided maybe a deposit in the start of the stay.

The breakfast buffet really needs attention and care. The service team was far away from attentive as water had to be requested, clearance had to be accepted, hardly any attention to detail on the request. The food quality was average. The pastry was good.

The hotel did have 3 mentions that I have to say were exceptional.

1. The bar which makes some amazing cocktails. The Tuk Tuk with the Ambarella Chutney was WOW. The Vodka Frappe was the same. Both Dilshi & Askar who were in the bar deserve a lot of credit for their work.

2. The Pool Service team was well versed with the work they were doing. They were courteous and did all they could to make our time at the pool enjoyable.

3. The concierge team was attentive, nice & caring. Amazing work by the team.","Not my first choice within Colombo","2025-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d27363339-r1016978036-Sofia_Colombo_City_Hotel-Colombo_Western_Province.html",
,"0","1016811011",,"en","27363339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"295A Galle Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"295A Galle Road",,"27363339","6.907568","Colombo, Western Province","79.85093","Sofia Colombo City Hotel","374","4.8","7","3","11","30","326","https://www.tripadvisor.com/Hotel_Review-g293962-d27363339-Reviews-Sofia_Colombo_City_Hotel-Colombo_Western_Province.html","http://www.sofiacolombo.com","2025-07-06","MOBILE","3",,,,,,,,,,,,,,"The beds are comfortable and if you get a sea view room consider yourself lucky. 
Room size is slightly small but sufficient. It has the latest electronic lighting motion sensitive etc. 
laundry service is good and good bathrooms all kept clean. 

The food is an area of improvement. Breakfast range is low and dinner is worse. Avoid dinner buffet","Rooms have a good view of the sea and the city.  The size of the room is just fine for a person.","2025-07","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d27363339-r1016811011-Sofia_Colombo_City_Hotel-Colombo_Western_Province.html",
