"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1013232762","en","5279732",,"Guest Services / Front Office","1013824389","en","2025-06-19","Bhanuka Samarakoon","Dear Valued Guest,

Thank you for taking the time to share your detailed feedback. We’re pleased to know that you appreciated the helpful reception team, the cleanliness of our rooms, and the excellent view.

We regret the inconvenience caused by the breakfast stations, the missing hairdryer, and the initial delay in housekeeping service. Please rest assured that we will address these concerns with the respective teams to ensure a better experience for all our guests.

We look forward to the opportunity to welcome you back again soon.

Best regards,
Bhanuka Samarakoon
Room Division Manager

","960","808316152","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/2d/ec/f8/caption.jpg","1280","1280","808316153","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/2d/ec/f9/caption.jpg","960","1280","808316154","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/2d/ec/fa/caption.jpg","960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2025-06-15","MOBILE","3","Take a room with sea view
",,,,,,,,,,,,,"Pros
1. Reception is very helpful and always available
2. The rooms are nice and clean
3. Excellent view
Cons
1. The breakfast buffet opens from 630 but pancake station, hopper station dosa etc are not manned before 9 am
2. No hairdryer in the room
3. Housekeeping was intially not responsive we had to complian to manager to get desired service.","Average at best","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r1013232762-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","981540406","nl","5279732",,"Guest Services / Front Office","982762138","en","2024-11-30","Bhanuka Samarakoon","Dear Valued Guest,

Thank you for taking the time to share your feedback. I sincerely apologize for the inconveniences you experienced during your stay. Your experience does not reflect the high standards of service we strive to provide, and I regret the delays and miscommunication regarding the bathroom sink and hairdryer.

Please rest assured that I will address this with our team to ensure such situations are managed more efficiently and do not recur in the future. Additionally, I have noted your comments about the gym and will review this matter with our management team to explore potential improvements.

We truly appreciate your kind words about the beauty of our hotel despite these issues. I hope you will consider giving us another opportunity to provide you with the exceptional service you deserve.

Best regards,
Bhanuka Samarakoon
Room Division Manager
Radisson Colombo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2024-11-22","OTHER","3",,"Value","4","Rooms","4","Location","4","Cleanliness","4","Service","2","Sleep Quality","4","meerdere malen aangegeven dat de wasbak in de badkamer verstopt was. Staff geeft elke keer aan dat ze iemand zullen sturen over 5 minuten. Uiteindelijk 4 keer moeten vragen. Weet niet of dat komt door de taal barriere, cultuur of luiheid van het personeel.

Haardroger deed het niet, iets dat makkelijk te vervangen is. Na 2 of 3 keer gevraagd te hebben, hebben ze uiteindelijk iemand gestuurd naar de kamer met een andere haardroger. Lijkt alsof de staff niet goed begrijpt. En op alles geven ze antwoord dat ze het zullen regelen... Beetje jammer, want het is een mooi hotel. Fitness ruimte is een beetje outdated en veel apparaten zijn ook stuk","Hotel was leuk, service was niet zo goed","2024-11","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r981540406-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","962021360","en","5279732",,"Guest Services / Front Office","962765886","en","2024-08-01","Bhanuka Samarakoon","Dear Guest,

Thank you for your feedback. I’m sorry to hear about the issues you experienced with the room odor and the wait for the extra bed. We will address these concerns with our team to improve our service. I’m glad you enjoyed the rooftop bar and the view, but I’m sorry to hear the food didn’t meet your expectations. We’re also looking into the pool hours to better align with guest preferences. Your comments are valuable, and we hope to have the opportunity to provide you with a better experience in the future

Best regards,
Bhanuka Samarakoon
Manager, Rooms Division

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2024-07-28","OTHER","3",,"Value","4","Rooms","3","Location","4","Cleanliness","4","Service","4","Sleep Quality","3","We stayed here twice and both times the rooms stank of smoke, and had to wait ages for an extra bed.  Lovely roof top bar with a view but food wasn't as good as other hotels in Sri Lanka.  Pool closed quite early compared to other hotels in the country but we used it early in the morning.","Great roof top","2024-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r962021360-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","960016493","en","5279732",,"Guest Services / Front Office","961323673","en","2024-07-24","Bhanuka Samarakoon","Dear Guest,

Thank you for your feedback. We’re glad to hear that Hisham provided exceptional service and that you found your stay comfortable. We also appreciate your comments about room cleanliness. Please accept our sincere apologies for the inconvenience caused by the issues you mentioned.

We take cleanliness and guest satisfaction very seriously and will address these concerns with our team to ensure they are resolved promptly. Thank you for bringing this to our attention and for your valuable input. We look forward to the opportunity to serve you better in the future.

Best regards,
Bhanuka Samarakoon ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2024-07-17","MOBILE","3",,,,,,,,,,,,,,"Mr hasam is best person n very help
Full our stay was very comfortable please keep your rooms clean n service person should keep the bath clean properly there are bugs in the bed do please spray medicine ‘ Radison has good name internationally live up to your reputation","Hotel experience","2024-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r960016493-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","959066991","en","5279732",,"Guest Services / Front Office","959436087","en","2024-07-14","Bhanuka Samarakoon","Dear Guest, 

Thank you for your valuable feedback about your recent stay with us. We're pleased to hear that you had a good experience overall and enjoyed our excellent location. However, we sincerely apologize for the inconveniences you faced due to the non-availability of amenities such as the iron, bathroom materials, and dryer.

Your comments have been shared with our team to ensure that we address these issues promptly and improve our services for future guests. We appreciate your understanding and hope to welcome you back for a more seamless experience.

Best regards,
Bhanuka Samarakoon

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2024-07-11","OTHER","3",,"Value","3","Rooms","4","Location","5","Cleanliness","3","Service","2","Sleep Quality","5","it was good experience and the location was also excellent the only problem which i face was room service that was poor, iron was not available, bath room material not available and dryer was also not available...","it was good experience and the location was also excellent the only problem which i face was room service that was poor","2024-06","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r959066991-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","954837969","en","5279732",,"Guest Services / Front Office","955349120","en","2024-06-16","Bhanuka Samarakoon","Dear Guest,

Thank you for taking the time to share your feedback with us. We are pleased to hear that you enjoyed our location, the view, and our in-house oatmeal cookies at breakfast.

However, we regret to learn about the inconveniences you experienced during your stay. The areas where we fell short have been duly noted, and we assure you that they will be shared with the respective department heads for immediate attention and improvement.
We hope to have the opportunity to welcome you back and provide a more comfortable stay in the future.

Warm regards, 
Bhanuka Samarakoon
Radisson Hotel Colombo
","1311","747391535","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/8c/4a/2f/caption.jpg","983","1600","747391536","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/8c/4a/30/caption.jpg","1200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2024-06-12","MOBILE","3",,,,,,,,,,,,,,"Good location. Good view. Good Radisson inhouse oatmeal cookies at breakfast.
Wrong Slope of bathroom water slope and water clogging at door bad.  Sliding door too heavy for normal humans bad.  Door of wardrobe clashing with bathroom entry bad. Safe inside bathroom bad. Electronic key card not working bad.","Good location. Good view. Good Radisson inhouse oatmeal cookies at breakfast.Wrong Slope of bathroom water slope and water clogg","2024-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r954837969-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","942621956","en","5279732",,"Guest Services / Front Office","942721399","en","2024-03-17","Bhanuka Samarakoon","Dear Guest

We're sorry to hear about the issues you experienced during your stay at our hotel. Your feedback is valuable in helping us improve our services for future guests. We will make sure to pass on your comments to the relevant departments to address the concerns you raised regarding the delayed service, cleanliness of the room, coffee replenishment, removal of empty bottles, and the unpleasant smell near the kitchen area. Thank you for bringing these matters to our attention, and we apologize for any inconvenience caused. And looking forward to welcoming you back for a better experience",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2024-03-17","MOBILE","3","Its your Choice ",,,,,,,,,,,,,"Me and my husband were with you on 15.03.2024 - 17.04.2024
1. The welcome was good.
2. When we were at on14 and Buffen it took 3 - 5 minutes before they came to the table and spoke to their guests. It wasn't just us, but I observed that it applied to several guests
3. It was dusty in the room and it was not dried for the two days we were there.
4. We had a coffee in the room, but the morning after, when we were supposed to make coffee, they had not filled up with coffee.
5. The empty bottles from the previous day had not been removed from the room.
6. When I went down to the buffet for lunch and breakfast. I got a bad smell. The place that was closest to the kitchen.

All in all I only give 3 stars","Dissatisfied Guests","2024-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r942621956-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","937020113","en","5279732",,"Guest Services / Front Office","937410721","en","2024-02-07","Bhanuka Samarakoon","Dear Guest

Thank you for providing feedback on your experience at the hotel. It's wonderful to hear that the most intriguing feature was the breathtaking view of the sea. However, I understand your concerns regarding the food and beverage department. Your feedback about the lack of a coffee shop in the lobby and limited dining options between breakfast and lunch is duly noted. On a positive note, I'm glad to hear that the staff, including Sudhir, Arafath, Dimitri, Dasuni, and Trevor, provided a welcoming and friendly service during your stay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2024-02-05","OTHER","3",,"Value","3","Rooms","4","Location","2","Cleanliness","4","Service","3","Sleep Quality","4","The most intriguing feature of the hotel was its breathtaking view of the sea.
The food and beverage department needs improvement. There isn't a coffee shop in the lobby, so if you have guests between breakfast and lunch, you won't have anywhere to eat.
The poolside restaurant and room service have the same menu, so there aren't many dining options available to guests staying on-site.
The staff was very welcoming and friendly; we especially appreciate Sudhir, Arafath, Dimitri, Dasuni, and Trevor, who looked after us during our stay. ","Pleasant stay","2024-01","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r937020113-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","927221847","en","5279732",,"Guest Services / Front Office","937419137","en","2024-02-08","Bhanuka Samarakoon","Dear Guest

We are sorry that your experience at the hotel fell below your expectations and we're working hard on that. Thank you for raising this matter so we could work on it. thank you ","1536","719387191","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/37/caption.jpg","2048","1536","719387192","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/38/caption.jpg","2048","1536","719387193","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/39/caption.jpg","2048","1536","719387194","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/3a/caption.jpg","2048","1536","719387195","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/3b/caption.jpg","2048","1536","719387196","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/3c/caption.jpg","2048","1536","719387197","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/3d/caption.jpg","2048","1536","719387198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/fa/3e/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2023-11-24","MOBILE","3",,,,,,,,,,,,,,"Four night stay in a facility that fell below international name and price tag standard.  Rooms have great sea view and a few staff at reception and kitchen are on point in hospitality.  However, F&B team generally limited interaction to picking plates once one was done. Breakfast spread was good though.  Housekeeping had to be told to makeup room on last night almost checking us out a day earlier and  had nasty last day early 4am experience in room awakening to my door being open wide and then abruptly shut as I yelled out “ hey!”.","Sub-Expectation in SriLanka Radisson Hotel","2023-11","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r927221847-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","906483692","en","5279732",,"Guest Services / Front Office","907511025","en","2023-08-03","Mangala Hemananda","Dear Valued Guest,

Thank you for sharing your feedback regarding your recent stay at our hotel. We truly value the opinions of our guests, as they help us identify areas where we can improve our services and facilities.

We apologize for the inconvenience you experienced during breakfast. We understand that the breakfast area was overcrowded and that led to challenges in maintaining the quality of the offerings. Rest assured, we are taking your comments seriously, and our team is working on better solutions to avoid such chaos in the future. Additionally, we will look into the issue of chilling our juices appropriately to ensure a more enjoyable breakfast experience for all our guests.

We deeply regret that our bar service did not meet your expectations. We take pride in delivering outstanding customer service, and we are committed to addressing the issues you encountered to ensure a more enjoyable experience for our guests in the future.

We sincerely apologize for any inconvenience caused and would like to thank you for bringing these matters to our attention. Your feedback is invaluable, and it helps us strive for excellence in all aspects of our hotel.

If your future travels bring you back to the area, we hope you'll consider giving us another chance to provide you with the exceptional experience we aim to offer to all our guests.

Mangala Hemananda
Executive Assistant Manager","2048","702785580","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/e3/a8/2c/caption.jpg","1536","1536","702785581","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/e3/a8/2d/caption.jpg","2048","1536","702785583","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/e3/a8/2f/caption.jpg","2048","1536","702785584","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/e3/a8/30/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2023-07-29","MOBILE","3",,,,,,,,,,,,,,"Stayed here for two nights, it’s not the easiest located hotel but there is a view over the ocean and upon check in we were offered a city and ocean view which was nice.

The room rate was fair, but the hotel is quite small, small reception area is small. Breakfast was bedlam. 
Far too many people descended at once.

They were desperately trying to put everything out but it wasn’t working well. They don’t chill their juices so they pop a few ice cubes in the top. If you catch it first you’re lucky, you’ll get cold juice. If you miss that then you’re in for a mouthful of warm juice.

Bread was stale on the second day, just cutting corners and it was also busy… I think they offer breakfast to everyone hence the issues with quality, margarine not butter, warm juice and stale bread…

I probably wouldn’t return, service at the bar wasn’t great and the pool was tiny. The hotel pictures make you think it’s swimmable but realistically it’s not even 10 metres long!","A basic offering, chaotic breakfast","2023-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r906483692-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","904726965","en","5279732",,"Guest Services / Front Office","907516248","en","2023-08-03","Mangala Hemananda","Dear Guest,

Thank you for taking the time to share your feedback with us. We are truly sorry to hear that your experience at Radisson Colombo, did not meet your expectations. We value your loyalty as a guest who planned this trip for four years, and we apologize for the inconveniences you encountered during your stay.

We take your feedback seriously, and it is through honest comments like yours that we can work towards improving our services and ensuring a better experience for all our guests. We hope you can give us another chance in the future to showcase the true hospitality and service we strive to provide.

If there is anything specific you would like to discuss or if you have any further feedback, please do not hesitate to contact us directly.

Mangala Hemananda
Executive Assistant Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2023-07-22","OTHER","3",,"Value","2","Location","2","Service","3",,,,,,,"I had planned this trip to Sri Lanka for about four years, and was very eager to stay at Ozo Colombo which was bought by Radisson the about a year ago.  The receptionists were all very capable, and were very helpful.  The restaurant staff looked 
annoyed, never greeted the guests in the restaurant, as well as the top managers.  I stayed at the hotel a total of five nights, and will never choose that hotel again.  There was a problem with the elevators, and when I asked for a top floor my last night there, I was told there weren't any available.","Not so great at all","2023-07","SOLO","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r904726965-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","903030873","en","5279732",,"Guest Services / Front Office","903649990","en","2023-07-17","Mangala Hemananda","Dear valued guest,

Thank you for taking the time to provide feedback regarding your recent stay with us. We sincerely apologize for any inconvenience you experienced with our communication and room service.

Regarding your request to postpone your stay by two days, we regret that we were unable to accommodate it directly. As your booking was made through AGODA, they manage the reservations and any modifications or changes need to be coordinated through their platform. We understand that this may have caused frustration, and we apologize for any confusion or inconvenience it may have caused.

Furthermore, we apologize for the unsatisfactory level of service you encountered with our in-room dining service. We strive to provide exceptional service to all our guests, and it is disheartening to hear that we fell short of your expectations. We appreciate your feedback and assure you that we will address this issue with our team to ensure improvements are made to enhance the overall guest experience.

We value your patronage and would like to assure you that your feedback is taken seriously. We will use it as an opportunity to review and refine our processes to ensure that similar situations do not occur in the future. We appreciate your understanding and patience.

If there is anything else we can assist you with or if you would like to discuss your concerns further, please do not hesitate to contact our guest relations team. We are committed to resolving any outstanding issues and providing you with the exceptional experience you deserve.

Once again, we apologize for any inconvenience caused and appreciate your feedback.

Mangala Hemananda
Executive Assistant Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2023-07-14","OTHER","3",,"Value","3","Rooms","3","Location","5","Cleanliness","4","Service","2","Sleep Quality","3","After mail request for postponing 2 days only, could not help though had opportunity for that, but reply requested to contact the AGODA. As my booking made by AGODA. On the other hand room service was not satisfactory level.","Communication and room service.","2023-07","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r903030873-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
"0","893810691","en","5279732",,"Guest Services / Front Office","895530305","en","2023-06-17","Mangala Hemananda","Dear Valued Guest,

Thank you for taking the time to share your feedback with us. We sincerely apologize if you felt any lack of friendliness or preferential treatment during your visit. We strive to provide exceptional service to all our guests, regardless of their background, age, or nationality.

At our establishment, we aim to create an inclusive and welcoming environment for everyone. We deeply regret if we failed to meet your expectations in this regard. We appreciate your specific comments about our staff's behavior and will address this issue promptly with our team to ensure that every guest receives equal attention and respect.

Please understand that our priority is to provide a comfortable experience to all our guests, including those who are visiting for business purposes. However, we acknowledge that a diverse range of travelers choose our establishment, and we value each guest's individual needs and preferences.

We genuinely appreciate your feedback as it helps us identify areas where we can improve our service and enhance the overall guest experience. Your satisfaction is important to us, and we hope you will consider giving us another opportunity to serve you better in the future.

If there's anything else you would like to discuss or any specific concerns you would like us to address, please feel free to reach out to our management directly. We are committed to ensuring that every guest feels valued and respected throughout their stay.

Thank you for your understanding, and we hope to have the chance to welcome you back for a more enjoyable experience.

Mangala Hemananda
Executive Assistant Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 36-38 Clifford Place, Colombo 00400 Sri Lanka","Colombo","Sri Lanka","00400",,"No 36-38 Clifford Place",,"5279732","6.882537","Colombo, Western Province","79.85589","Radisson Hotel Colombo","2760","4.3","58","77","270","998","1357","https://www.tripadvisor.com/Hotel_Review-g293962-d5279732-Reviews-Radisson_Hotel_Colombo-Colombo_Western_Province.html","https://www.radissonhotels.com/de-de/hotels/radisson-colombo?cid=a:se+b:yex+c:apac+i:local+e:rad+d:seap+f:de-de+h:lkcmb2","2023-06-06","OTHER","3",,"Value","2","Rooms","3","Location","4","Cleanliness","3","Service","2","Sleep Quality","3","This establishment exhibits a noticeable lack of friendliness towards individuals of Indian origin, as the staff primarily show a preference for providing assistance to other foreigners, particularly those of Caucasian descent. Additionally, their disposition towards solo travelers and younger individuals is notably unfriendly. It is evident that they place a higher value on accommodating business-oriented clientele.","Average experience","2023-05","NONE","https://www.tripadvisor.com/ShowUserReviews-g293962-d5279732-r893810691-Radisson_Hotel_Colombo-Colombo_Western_Province.html",
