"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","subratings/6/name","subratings/6/value","text","title","travelDate","tripType","url","user"
"0","623553074","en","2165620",,"CRM","623644612","en","2018-10-09","Customer Relati... E","Dear Rasika

Ayubowan from Amaya Resorts and Spas! 

Thank you for your review  glad to note that you found food tasty and staff friendly.We apologize for the inconvenience caused by Swimming pool heaters not functioning properly on the day of your stay.  We hope to have the pleasure of welcoming you back for an enhanced experience. 
. 
Thank you for your valued patronage. 
Warmest Regards, 

Deepika Dissanayake

Amaya Resorts and Spas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2018-10-09","OTHER","3",,"Rooms","3","Service","4","Sleep Quality","3",,,,,,,,,"This is a beautiful Estate bungalow surrounded by a beautiful tea plantation. We were informed that there will be a buffet for dinner and breakfast since all rooms have been booked. But there were a la-carte menus with very limited selection. However food was tasty.Staff is very friendly and always willing to help. Swimming pool heaters were not functioning during the stay. There is nothing much to say about the landscape and gardening where they can improve on. Available facilities are not worth the price paid.","Excellent Service","2018-09","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r623553074-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"1","576677623","en","2165620",,"Customer Relationship Executive","576987317","en","2018-04-30","Customer Relati... E","Dear Guest, 

Ayubowan from Amaya Resorts and Spas! 

Thank you for this fantastic review.  We are truly happy to note that you enjoyed the nice , calm environment that Langdale is blessed with. However we are sad to note that the service was not to your satisfaction and the matter will be brought to the attention of the Management.

 We hope to have the pleasure of welcoming you back for another similar experience. 

Thank you for your valued patronage.
Warmest Regards, 

Deepika Dissanayake
Customer Relationship Executive
Amaya Resorts and Spas
","3024","315380168","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/cc/51/c8/amaya-langdale.jpg","4032","3024","315380167","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/cc/51/c7/amaya-langdale.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2018-04-29","MOBILE","3",,,,,,,,,,,,,,,,"The place is calm and nice. Unlike the many places in Nuwaraeliya, this is not crowded with many people. Love the environment. Rooms are very spacious. However we were not satisfied with the service they provided. They wanted us to leave ASAP and we feel it was rude.","Trip to Nuwaraeliya","2017-08","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r576677623-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"1","571631592","en","2165620",,"Customer Relationship Executive","572071528","en","2018-04-08","Customer Relati... E","Dear Guest,

Ayubowan from Amaya Resorts and Spas!

Thank you for taking out time to review us. 

We appreciate your comments  and apologize for the  areas which did not meet your expectations.
 
Warmest Regards,

Deepika Dissanayake
Executive Customer Relations
Amaya Resorts and Spas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2018-04-07","OTHER","3",,"Value","1","Service","3","Sleep Quality","3",,,,,,,,,"We stayed for four nights at the Amaya Langdale on our holiday to Sri Lanka. The grounds and gardens are beautiful, the surroundings are stunning and the staff are very friendly, in particular Nazmi, Punch hawa and Sanjeewa. However, inside the hotel looks tired and the food is very average. Overall, we thought it was nice but overpriced.","Beautiful location but overpriced","2018-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r571631592-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"1","561880600","en","2165620",,"CRM","617888470","en","2018-09-19","Customer Relati... E","Dear  Guest, 

Ayubowan from Amaya Resorts and Spas! 

Thank you very much for posting a review . we are deeply dismayed to learn that you did not have a memorable stay with us and  apologize for the  areas which did not meet your expectations.

Warmest Regards, 

Amaya Rersorts & Spas 

","2048","303973673","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1e/45/29/photo0jpg.jpg","2048","2048","303973674","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1e/45/2a/photo1jpg.jpg","2048","2048","303973675","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1e/45/2b/photo2jpg.jpg","2048","2048","303973676","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1e/45/2c/photo3jpg.jpg","2048","2048","303973677","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1e/45/2d/photo4jpg.jpg","2048","2048","303973678","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1e/45/2e/photo5jpg.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2018-02-21","MOBILE","3",,,,,,,,,,,,,,,,"We had three nights at the Langdale. 

Lovely looking hotel and beautiful setting/location but way out of its league as a 5 star property and as a ‘Small Luxury Hotel of the world’.

The main issue here was service....or lack of it. The staff aren’t trained and a number of mishaps occurred regularly. Lunch we waited nearly an hour and a half with only one other table present. Prior to lunch though we had to hunt someone down as they were non existent. They were removing entree plates and bringing out mains while others were still eating their entrees. Some of the mains weren’t as described on the menu (the same lunch/dinner menu for three days). Speaking of menus, the staff would knock on our door (or sometimes during breakfast) asking us to place our orders for dinner.....very inconvenient). The wine was non-existent. They had a total of ten bottles of white wine and slightly more red for the entire hotel. A wine delivery was supposed to be made but it never arrived. When we did order wine which came from the small wine fridge 15m away....it took forever. As the staff knew nothing about the wine, multiple times we had to inspect the wine fridge ourselves.

Other issues were the hotel itself is below standard. A pair of thongs/flip flops sat outside our room door for the entire stay. No iron/ironing board in the room. A weirdly placed fireplace in the lounge which on the back was stuffed with toilet rolls (safety risk when on?).

The bedroom was quite small which wasn’t a big deal but room 203 is on the front corner meaning you hear every guest arrive & depart at all hours. There were always five cars & vans parked down the side of the building under our bedroom window so it sounded like they were in our room. Not to mention the people associated with those vehicles standing outside chatting day & night. We could also hear all of the staff carrying on from their staff quarters down the drive. We also had to endure the clanging of pots & pans from the kitchen while cleaning every night. There’s also no air con.

Spending most of our time by the pool, staff asked once if we wanted a drink which we did. They never came back on any occasion and glasses/bottles sat there for 3-4 hours without being collected. In fact at times we brought it to them ourselves. If we wanted another drink we had to go & find someone.

The bathroom was dated & had no block out curtain meaning we had to hang a towel so the people loitering around outside didn’t get a show. Shower tiles were chipped and a strange blue liquid leaked down the shower wall.

When we wanted to speak with the manager we couldn’t as they were on holidays with no assistant manager to replace. We ended up contacting our tour company to follow up all the issues.

This is a lovely hotel in a beautiful spot but it needs to be reduced to 4 star & have its ‘Small Luxury Hotels of the World’ endorsement removed....& that is something we’ve already passed on.

The staff are lovely but just don’t have any training and that is the fault of Amaya and the manager of the property. Having stayed in a number of hotels/resorts before & after Langdale on this trip it is incredibly evident that Langdale Amaya falls way behind.","Very Disappointing","2018-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r561880600-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"0","547648297","en","2165620",,"Customer Relationship Manager","547970016","en","2017-12-18","Customer Relati... A","Dear pmudawattage,

Ayubowan from Amaya Resorts and Spas!

Thank you for your review of Langdale by Amaya on Tripadvisor. We regret to learn that some aspects of your stay were not to your satisfaction for which we wish to extend our sincere apologies. Rest assured we are looking into your comments in further detail in order to address any areas directly.

Thank you for your valued patronage. We do hope that this experience does not impair your trust in us and look forward to the opportunity of welcoming you back to Amaya Resorts for an enhanced experience.

Warmest Regards,

Sheahana Wickramasinghe
Customer Relationship Manager
Amaya Resorts and Spas
","1125","294168439","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/88/a7/77/amaya-langdale.jpg","2000","308","294168445","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/88/a7/7d/amaya-langdale.jpg","2000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-12-17","OTHER","3","Room number 207 had a good view.","Location","5","Cleanliness","4","Service","3",,,,,,,,,"We went to this hotel on the 1st of December and this is our second visit. The newly built restaurant is nice. However, we did not get to enjoy the food we expected and we had no choice but to eat whatever was there, which was also not tasty. The rooms are neat and clean. The staff is friendly. We were unable to use the pool when we wanted because they were not very interested in letting us use it. As a result of these reasons, we will consider if we want to visit this place again or not.","Nice location","2017-12","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r547648297-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"0","533671193","en","2165620",,"Customer Relationship Manager","536081980","en","2017-10-25","Customer Relati... A","Dear Oshadith F,

Ayubowan from Amaya Resorts and Spas!

Thank you for your review of Langdale by Amaya on Tripadvisor. We are delighted that all aspects of your stay were to your satisfaction and look forward to the opportunity of welcoming you back to Amaya Resorts and Spas!

Warmest Regards,

Sheahana Wickramasinghe
Customer Relationship Manager
Amaya Resorts and Spas
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-10-17","MOBILE","3",,,,,,,,,,,,,,,,"It is a good hotel as well as the scenic view is great. friendly staff and good quality service
Amata chain hotels are always good service and beautiful status I recommend this hotel is a nice hotel situated little bit away from the Nuwara Eliya city","Work","2017-02","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r533671193-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"0","505666585","en","2165620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-07-25","OTHER","3","Rooms in 1st floor have better views","Cleanliness","4","Service","4","Sleep Quality","3",,,,,,,,,"Pros - I stayed their one night in a Superior room on Full board basis. The Room was not much specious but very clean. WiFi is good. Meals are delicious & sufficient. Room service is perfect. Nice location, well maintained garden

Cons - TV is there, but no channels to watch (only 2 or 3). No varieties to select in the set menu. no chairs & table for in room dining. walls are thin & no soundproof. I have clearly mentioned in my email that this was my honeymoon trip, but the hotel had not arranged anything on it. this is what we can't expect from hotels managed by Amaya (Hayleys). Overall i can rate this as 3 star hotel.","Nice location","2017-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r505666585-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"0","488938972","en","2165620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-05-29","MOBILE","3",,,,,,,,,,,,,,,,"This is a great place for someone to get away from their busy lifestyle. 

Hotel charges are highly overrated by the company by having a ""regular room rate"" closer to Rs 40,000.00 a night. This is an old house converted to a hotel and added a spa. Certainly no comparison to a place like the Heritance Tea Factory that's close by which is a 5 star ⭐️ hotel and their regular room rate is the same. 
Of course travels are getting smarter so Booking.com Rate was around Rs 19,000.00 with taxes and they do offer local credit card promotions with about 50% off. I think room only or B&B needs to be around Rs 10,000.00 for a place like this max. 

The Good:
Very motivated staff willing to do what ever it takes to take care of the guest. We checked in late and the resident manager Imalka Thilakaratne was fantastic. She was very professional and clearly had the attitude to win customers for life. She never forgot to invite us back to the hotel and give her card asking us to call her if we needed help during our travels. 
- Beautiful garden around the hotel premises. Consistently we observed very hard working staff who was quick to greet us but to go back to the task that they were doing. 
- food was just right. From Bfast to lunch it was a right selection and the right amount of spices for our liking 
- servers were very kind/ accommodating.
- Location is very private and you don't see any of the small houses (at least not from our room as we were at the back of the building)

The bad. 
- Distance from the main city. A good 30 mins drive and not too much to do around the hotel. 
-  small rooms
- small bathroom. (shower Cubical was leaking in our bathroom)
- absolutely no place to keep your toiletry bag other than on the floor. 
- Rooms are not sound proof. You can hear people walking outside as well as inside the building 

Overall a at the right price certainly a good place to recommend. 

Thanks Imalka for going above and beyond!!! 
","Good B&B level hotel with excellent service. ","2017-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r488938972-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"0","481495105","en","2165620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-05-04","OTHER","3",,"Location","5","Service","4","Sleep Quality","4",,,,,,,,,"Hotel is 20 minutes drive away from Nuwara Eliya. Not difficult to locate the hotel. Its in the small luxury hotel category and i wonder why? before going to the hotel i expected a lot and now i wonder why its in the luxury category. 
Hotel only has 13 rooms so that qualifies for the small but luxury thats a question mark. 
I expected the area to be very cold but climate change is happening every where we had to switch on the fan to sleep and we had a swim in the pool as well. there is not much chairs outside to sit. only two places. if two families take those chairs under the umbrellas then no one else can't stay outside. 

even the dining area is small, at once if all the guests come to dine then there is no place to sit. the day we stayed they had BBQ and it was kept outside. In the night its bit cold. All the food were cold and in the dark you cannot find what the food is. they have not kept name tags so i had to ask the chef what the dish is. 

the bar is so small and absolutely no place to sit as they have kept a pool table in the middle. so you cannot enjoy a drink in side. right next to the bar there are two rooms and good that people do not go to the bar if not its such disturbance to the guests in the those rooms. 

room amenities are pretty much the same as you get in other 4 star hotels. i cannot say its its luxury. thats what i don't understand. 

Apart from the fact that staff is very nice and friendly. we were given a plate of cookies in the evening and thats a nice touch.","Nice Location with beautiful view","2017-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r481495105-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"0","478440137","en","2165620",,,,,,,,"1333","252869079","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/12/79/d7/langdale-by-amaya.jpg","2000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-04-24","OTHER","3",,"Value","1","Cleanliness","3","Service","4",,,,,,,,,"Lovely premisses, beautiful views and staff are friendly, however the hotel needs some love. The rooms clean, however bathrooms felt dirty as they were very run down. Some powerpoints and the telly didn't work, I know what you are thinking the TV not working put who cares, we don't either but if its in the room it should be working.. (was for our son too) 
Sitting in the gardens in the evening was gorgeous, spa was cute and not too bad.
Dinner was okay.

All in all a pleasant stay with some changes this place could really be one for the books.","Nice Staff and Property not five star","2017-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r478440137-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"2","462841399","en","2165620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-02-25","OTHER","3",,"Location","5","Cleanliness","3","Service","2",,,,,,,,,"We arrived late (about 19:00) and checked into four rooms, one single, a double and two triples. The two triples were not bedded up with an extra bed, though, so we had to send the staff for two extra beds. Initially, three of us in a triple room was given a small suite in another part of the hotel than the others, but upon learning that the single occupant in the group was given a larger room, we requested a switch. In the end, we all ended up in the same wing, begging the question of why we weren't just placed there in the first place? The hotel has 13 rooms, about as many on staff and was only half full, so they weren't exactly overworked...

After unpacking, we went straight to the restaurant and ordered our meals. Despite being the only ones in the restaurant (again, with a staff of 4-5 waiters), the first meals - pasta bolognese for the kids - arrived after 45 minutes. The rest of the meals arrived one by one, with the last one - lobster and fish - arriving an hour and a half after placing the order! Ridiculous! By then, grandmom, who had ordered it, had gone to bed, fuming. At least they didn't charge us for it, but despite us telling them not to, they took the meal to her room, which only infuriated her even more.
As for the food itself, the bolognese and cottage pie were rather bland, but the rest of the food was fine without being world class. Pricey, though...

A tip to the hotel manager/staff: Most people do NOT like having a waiter standing right behind your back during the entire stay at the restaurant. A waiter can be attentive without being intrusive.

A second tip for the manager/staff: After having given us the menu cards, give us more than (literally!) five seconds to decide what we want.

A third tip for the manager/staff: Don't automatically serve 4-6 cakes to each guest at breakfast. No one is going to eat all of them, if they even like them. Such a waste!

Anyway, the rooms were fine, if a tad run down. This was easily the most expensive stay during our Sri Lanka trip, and one can't help wondering why they can't afford a handyman with a screwdriver to fasten loose fittings and a washcloth to wipe off mold from the windows?

Speaking of price vs. quality; of all the hotels we stayed at in Sri Lanka, the staff at this one were the least fluent in English. Some of them litterally didn't speak a word, and had to fetch the most fluent in the bunch every time. A great source of potential disasters...!

The best parts of the hotel were the absolutely stunning views and the gardens (if one can overlook the horse statue, which looks like an oversize clay figure from kindergarten). A big thumbs up to the gardeners; they've really managed to bring an immaculate English garden to life in the Sri Lankan hills! As for the rest of the staff; it's not that they are rude or unfriendly or lazy - quite the opposite! It's just that they are rather incompetent...

In the end, the stay is not worth the price.","Posh Fawlty Towers","2017-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r462841399-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
"1","458893510","en","2165620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"01, Radella, Avissawella - Hatton - Nuwara Eliya Hwy,",,"2165620","6.929377","Nuwara Eliya, Central Province","80.71799","Langdale Boutique Hotel by Amaya","814","4.3","32","39","79","167","497","https://www.tripadvisor.com/Hotel_Review-g608524-d2165620-Reviews-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html","https://www.boutiquecollectionbyamaya.com/langdale/","2017-02-12","OTHER","3",,"Rooms","4","Location","4","Service","2",,,,,,,,,"This is a converted plantation house. Our room was large and comfortable overlooking the well tended gardens with lovely views of tea plantations and distant hills. A  nice touch was the (electric) fire provided in the room to ward of the chill evenings. The comfortable furnishings were in keeping with the age of the house. 
Unfortunately this hotel is hugely let down by its dinner service which , on the two nights we were there, was dreadful although the hotel was not full. You are asked to pre-select you food choices but despite this we were waiting over 1hr for our starters and also had a long wait for main and desert courses. The food when it eventually arrived was very good quality but by then your appetite has been spoiled. Other guests gave up completely and went to bed. The menu is very eclectic and in my view should be revised to better reflect local produce ( does anyone really want smoked salmon in Sri Lanka?) and possibly be easier to manage for the chef. A real shame.","A beautiful hotel let down by poor service.","2017-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d2165620-r458893510-Langdale_Boutique_Hotel_by_Amaya-Nuwara_Eliya_Central_Province.html",
