"error","helpfulVotes","id","input","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
,"0","928385207",,"en","2510666",,"General Manager","928785409","en","2023-12-07","Jetwing Hotels","Dear Guest,

Greetings from Jetwing Lagoon Negombo!

Thank you for taking the time to share your feedback regarding your recent stay at Jetwing Lagoon. Your comments are invaluable to us as they provide insights into areas where we can improve and enhance our guest experience.

We sincerely apologize for any inconvenience you experienced during your stay. Your concerns about the noise from the nearby church, the condition of the gym, internet speed, hot water availability, and the overall value for money have been duly noted. Please accept our apologies for falling short of your expectations in these aspects.

Regarding the noise from the church, particularly during the special mass held on Sunday night, we regret any disturbance caused. We are actively exploring measures to minimize disruptions arising from external factors beyond our control.

We are equally disappointed to learn about your experiences with the gym facilities, internet connectivity, and the hot water in the bathtub. Rest assured, we are addressing these issues promptly to ensure that future guests do not encounter similar challenges.

We regret that your experience has led you to reconsider staying at Jetwing hotels in the future. We earnestly hope you might reconsider and grant us another opportunity, especially as we plan significant improvements, including a refurbishment scheduled for next year. We invite you to revisit Jetwing Lagoon to experience the enhancements and exceptional service that Jetwing is renowned for.

Should you have any further concerns or suggestions, please feel free to reach out to me directly. Your patronage is appreciated, and I am grateful for the chance to address the issues you've kindly brought to our attention.

Ayubowan! (May you have a long life),

Chitra Chandrasiri
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2023-12-04","OTHER","3","as far away from the street as possible","Value","3","Service","3","Sleep Quality","3",,,,,,,"If you are looking for quiet do not come here. Plane noise is not too bad but there is a church almost in front of the hotel blasting mass for over 2 hours over loudspeakers and it's almost 10pm.
Grounds are nic  but gym is falling apart. Internet is really bad and slow and you cannot download anything. Bathtub does not have very hot water.
This is not a 5 start quality hotel for sure. For the price there are better options around. I prebooked 2 nights and they do not allow me to check out after one night. First and last time I stay in a Jetwing hotel.","Jetwing Lagoon","2023-12","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r928385207-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"0","904962435",,"en","2510666",,"General Manager","908442348","en","2023-08-06","Jetwing Hotels","Dear Guest,

Warmest greetings from all of us at Jetwing Lagoon. Thank you for taking the time to write a review and for your kind compliments. Your feedback means a lot to us, and we are thrilled to know that you had a wonderful experience during your stay.

We eagerly look forward to welcoming you back to Jetwing Lagoon in the future to create more memorable moments.

Ayubowan (May you live longer),

Gamunu Srilal
General Manager","963","701799491","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d4/9c/43/caption.jpg","591","1016","701799490","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d4/9c/42/caption.jpg","582","1033","701799492","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d4/9c/44/caption.jpg","587","945","701799493","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d4/9c/45/caption.jpg","529","959","701799557","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d4/9c/85/caption.jpg","542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2023-07-23","OTHER","3","Just be aware if you don't like soft bed","Value","4","Location","4","Service","5",,,,,,,"I just stay for one night after our flight to Columbo before setting out to Dambulla - 3-star is based on just 1-night experience. 

The bed is very soft. Be aware if you don't like soft bed.

Washroom and bath are outside the room, partially open on top, but well covered.

I feel the stay would be more interesting, if we come at a less windy season. The swiming pool and lagoon looked quite nice. Restraurant serves good breakfast.
","Based on just 1 night...","2023-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r904962435-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"0","899948799",,"en","2510666",,"General Manager","908446301","en","2023-08-06","Jetwing Hotels","Dear Guest,

Warmest greetings from all of us at Jetwing Lagoon. We are grateful to you for taking the time to share your valuable feedback in your review. We assure you that all the points you've mentioned will be addressed promptly. Immediate measures will be taken to resolve issues like associate noise in the kitchen and restaurant, and interior of our rooms.

Your satisfaction is of utmost importance to us, and we are committed to continuously improving our services to ensure a more enjoyable stay for our guests.

We look forward to welcoming you back to Jetwing Lagoon in the future, to offer you an even better experience.

Ayubowan (May you live longer),

Gamunu Srilal
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2023-07-03","OTHER","3",,"Value","3","Location","3","Service","5",,,,,,,"We stayed at the Jetwing Lagoon for only one night, but this seems like an establishment which was great at launch, but has slightly gone unkept and could use some maintenance. The pool was huge and very inviting. The room was huge and somehow uninviting. Poorly lit, the bathroom is also enormous but lacks warmth. Early in the morning you start hearing the restaurant staff preparing breakfast which was a bit annoying. Breakfast itself was not great (definitely not catering to international tastes). Not a terrible hotel, if there was a GOOD rating between Average and Very Good this would probably be more fair.","OK, nothing more, nothing less","2023-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r899948799-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"0","884367547",,"en","2510666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2023-04-01","OTHER","3",,,,,,,,,,,,,,"Though the ambience, location and the amenities are good, the food is not good at all. The dining area does not have the air condition and it’s too crowded. The quality of food does not have good taste as compared to other jetting properties like Vil  Uyana and Brookfield by Jetwing. Rooms curtains need to be changed as it’s dirty and smelly. 
The bottler’s service is good. The swimming pool also is big and relaxing atmosphere. ","It’s just ok ok. ","2023-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r884367547-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"0","834163097",,"en","2510666",,"General Manager","834580555","en","2022-04-14","Jetwing Hotels","Dear Guest, 

Thank you for taking your time to share your review on TripAdvisor. 
While we are delighted to hear that you enjoyed the food quality and the staff service, your constructive comments regarding the buffet varieties are duly noted and are being addressed for improvement.
Thank you once again and looking forward to welcoming you back at Jetwing Lagoon.

Ayubowan! (May you live long!)

Gamunu Srilal  
General Manager
Jetwing Lagoon
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2022-04-11","OTHER","3",,"Cleanliness","4","Service","5",,,,,,,,,"Visited for Lunch.Nice place as always being.
Anyway we are not statisfied with the buffet varieties as it was not a good spread and small buffet.Not value for the money.
Food was in good quality.
Service was good as always.","Blue Lagoon - Lunch","2022-04","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r834163097-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"1","746077886",,"en","2510666",,"General Manager","750188480","en","2020-03-09","Jetwing H","Dear Guest,

Warmest Greetings from Jetwing Lagoon !

Thank you for taking the time to write such a detailed review. It is with great regret that we receive your feedback outlining your experience at the resort. I would like to personally apologize for the less than perfect stay you had with us. 

Please note that your concerns have been passed on to our Food & Beverage and Culinary team, who will investigate the matter further and work to introduce improvements. It is always rewarding to receive our guests feedback as it is through comments such as yours that we are able to monitor and refine our operation to exceed our guest’s expectations and to ensure that such situations do not occur again.

While the resort is located  amidst the  Indian ocean and stunning Lagoon,  we do provide a variety of activities such as excursions , water sport activities,  Ayurveda & Spa, unique 100 meter pool for our guest to enjoy during their time at the resort. 

If I can be of any further assistance, please do not hesitate to contact me at ajantha@jetwinghotels.com and I would be more than happy to assist you. 

Despite the less than perfect stay on this occasion we sincerely look forward to welcoming you back to the resort in the near future to restore your faith in our ability to deliver the authentic hospitality that Jetwing hotels are known for. 

Ayubowan! ( May you live long)

Ajantha Perera
General Manager
","3120","452006839","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f1/13/b7/the-lagoon-at-dusk.jpg","4160","3120","452006868","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f1/13/d4/the-lagoon-at-dusk-with.jpg","4160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2020-02-19","OTHER","3",,"Location","2","Cleanliness","4","Service","3",,,,,,,"Jewting Lagoon too shares all the disadvantages of Arie Lagoon because it is situated next door. But Jetwing Lagoon has a much nicer Lagoon front and the waves break against the property without any obstruction. The pool too is very long and beautiful  and there are two life guards on duty from 7:00 a.m. to 7:00 p.m.
Food is reasonably good and the service is very personal and good except for the old slice of lime that came with the gin and mature asparagus served with the mains. The main Restaurant is not air conditioned there is a breeze but it gets hot

The Breakfast buffet is very poorly manned. For instance the pancake and waffle station has no one they are to make them. And because they have physically separated the pork bacon and sausage station from the chicken sausage station the same guy has to keep running between the two and the guests have to wait until he swings back. Guests are also short changed with only local cheddar cheese, hand cut cubes of butter floating in a open bowl of ice instead of sealed hygienic sachets of butter. Coffee and tea are served to the tables but there is no second serving unless you succeed in getting the attention of the server and request. There are no supervisors to be seen anywhere. The stewards seem to run the show.

There is a Happy hour from 6:30 to 7:30 p.m. but that's only for the bar that is indoors and that too, only 20% off on local spirits.

The rooms are scattered out all over the property. Still there is no privacy as the rooms are in rows next to each other. But there is a lot of walking to get to the rooms. The rooms are very claustrophobic, rather small and no lake views . It's overall a very boring hotel set far far away from the  lively part of Negombo. The sea and lagoon are not usable and therefore useless.","A very boring hotel","2020-02","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r746077886-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"2","742250518",,"en","2510666",,"General Manager","743506009","en","2020-02-06","Jetwing H","Dear Guest,

Warmest Greetings from Jetwing Lagoon  ! 

Thank you for taking the time to write such a detailed review. It is with great regret that we receive your feedback outlining your experience at the resort. I would like to personally apologize for the less than perfect stay you had with us.   

Please note that your concerns have been passed on to the respective departments, who will investigate the matter further and work to introduce improvements. It will certainly assist us in focusing our training efforts in these areas to ensure that such situations do not occur again.

I am certain that there must have being a miscommunication as I am always eager to meet our valued guests at the resort.  Please do not hesitate to contact me at ajantha@jetwinghotels.com if I can be of any further assistance.  

Once again please do accept our most sincere apologies and we look forward to welcoming you back at the resort in the future. 

Ayubowan ! ( May you live long )

Ajantha Perera
General Manager 

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2020-01-31","OTHER","3",,"Value","2","Location","4","Service","2",,,,,,,"Room was Ok but open bathroom attracted plenty of mosqitos in the evening, so not pleasant to use.  We had a third bed for our daughter but from the shower compartment the bed could be seen through the mirror as there was no screen on the glass door of the bathroom.  So no privacy for a family.  Rest of the room was acceptable. Huge pool but drink service non existent.  Drinks finally turned up after about one hour but got order wrong.   Complained and F&B Manager (Name Mr. Seemon I think who is trying his best) turned up and apologised.  Hotel is obviously relying on wedding groups for business which is understandable in tough times.  But they cannot neglect other guests.  Had to carry our own sun loungers as not enough staff.  What is the point in having a huge pool if services cannot be provided to support it. People were getting into pool with normal clothes so hygiene questionable.  That evening the F&B Manager assigned a waiter to take care of us and the young man who served us at dinner did a very good good job so thank you to him and F&B Manager.  Clearly the staff will do better with proper guidance.  We asked to talk to the General Manager and was told he is busy in his office.  That sums up the problem for this hotel.  It needs a hands on GM who goes around checking servces and not one who spends time in hs office while services are shambolic.  Hope the Owners take note.,","Acceptable hotel in a fine location but service needs plenty of improvement","2019-12","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r742250518-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"2","713579445",,"en","2510666",,"General Manager","714074786","en","2019-09-29","Jetwing H","Dear Guest,

Warmest Greetings from Jetwing Lagoon! 

Thank you for staying with us and taking your precious time to share your recent experience at the resort.  We appreciate your feedback as it lets us serve you better in the future. We are extremely sorry to learn that your dining experience was less than perfect, we have informed our culinary team in order to avoid any recurrence in future. 

Once again we thank you for the constructive feedback and hope that we could have the pleasure of welcoming you back to the resort in the near future. 

Best Regards,

Ayubowan! ( May you live long)

Ajantha Perera 
General Manager 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2019-09-28","OTHER","3",,"Location","5","Cleanliness","2","Service","2",,,,,,,"We were only booked into the Jetwing Lagoon for one night arriving mid afternoon after flying into Sri Lanka.
When arriving at the hotel the reception was first class and of course you are greeted with the sight of the 100m pool which really is impressive.
All looked fine on the surface but on closer inspection hotel really needs updating. The room was large, air condition worked well, Wi-Fi was strong and the bed comfortable. The furniture, appeared very worn, the outside bathroom initially impressive but the walls and tiles all need redecorating.
The private beach, seating areas and changing was in an awful state.
As we had just arrived wanted western style food which was on offer, wife ordered a chicken burger which was served but they had forgotten to cook the chicken and put it in the burger!
This seems harsh reading the other reviews, maybe we was unlucky, the hotel is in prime location and just some attention to detail would be a super hotel","Jetwing Lagoon","2019-09","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r713579445-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"1","705467505",,"en","2510666",,"General Manager","712488976","en","2019-09-23","Jetwing H","Dear Hamada,

Warmest Greetings from Jetwing Lagoon !

Thank you for taking your precious time reviewing your recent experience at the resort. We are so pleased to learn that overall you had a enjoyable stay with us. 

It is rewarding to receive our guests feedback as it is through comments such as yours that we are able to monitor and refine our operation to exceed our guest’s expectations.

We look forward to the pleasure of welcoming you back to the resort not too distant future. 

Best Regards,

Ayubowan ! ( May you live long ! ) 

Ajantha Perera
General Manager 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2019-09-01","MOBILE","3",,,,,,,,,,,,,,"The hotel is nice overlooking the lagoon and you need to cross the road for the beach. Rooms are spacious and services is acceptable.
The reason I am giving Three stars, is because of the food, the restaurant food is mainly targeted for local tourists it is a struggle to find something that you recognize to eat.  They really need to consider foreign tourists in their food selection.
Otherwise, it could be a very nice hotel.","Nice hotel","2019-09","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r705467505-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"0","668790106",,"en","2510666",,"General Manager","669302244","en","2019-04-25","Jetwing H","Dear Guest,

Warmest greetings. Thank you very much for taking a moment of your valuable time to share your recent experience on TripAdvisor. 

We are pleased to learn that overall you had enjoyable time at the resort. However, we are sorry to learn that your arrival experience was not up to your expectation. 

It is rewarding to receive our guests feedback as it is through comments such as yours that we are able to monitor and refine our operation to exceed our guest’s expectations.  

Despite the less than perfect stay on this occasion we sincerely look forward to welcoming you back to the resort  in the not too distant future. 

Ayubowan (may you live long)

Ajantha Perera
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2019-04-23","OTHER","3","Use the pool","Value","3","Service","3",,,,,,,,,"We were to this hotel while back for lunch. They had a buffet lunch, which had a decent number of varieties. Though some food lacks flavor and some lacks the ""freshness"", overall the food was good. 

I regret not bringing our swimming kits because this place had a massive swimming pool. 

Hotel was reasonably clean and seems to have the necessary facilities etc.

Though the majority of the staff seemed to be professional, and helpful, for some reason we didn't feel a ""warm welcome"" from the hotel, when compared to other hotels (even other Jetwing Hotels in the area). Usually, Jetwing offer a pleasant experience in their hotels, and for some reason, we didn't feel the warmth here.

Anyway, overall nice place, and apparently they have water sports as well, however we were not prepared for them, so we didn't use those facilities, but hoping to use them in some other visit.","Nice place","2019-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r668790106-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"0","661395167",,"en","2510666",,"General Manager","664923772","en","2019-04-08","Jetwing H","Dear Guest,

Warmest Greetings from Jetwing Lagoon !

Thank you for taking your valued time sharing your experience with the other travelers.  We are pleased to learn that overall you had a pleasant stay with us and particularly liked the spacious guest room concept in harmony with the nature. 

It is rewarding to receive our guests feedback as it is through comments such as yours that we are able to monitor and refine our operation to exceed our guest’s expectations.

We look forward to welcoming you back to the resort in the not too distant future. 

Ayubowan (may you live long)

Ajantha Perera
General Manager ","2048","384988822","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f2/76/96/photo2jpg.jpg","2048","2048","384988821","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f2/76/95/photo1jpg.jpg","2048","2048","384988820","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f2/76/94/photo0jpg.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2019-03-26","MOBILE","3",,,,,,,,,,,,,,"This is a spacious hotel spread out on a large complex with very spacious rooms and washrooms. The design is minimalist and integrates nature, overlooking the lagoon. It has a typical feeling of living in an old bungalow in Sri Lanka. The food spread was good and service levels also reasonably good. However, the property is dated and old. The timber work looked tired and not modern. The pathways to the rooms around the hotel were uneven and imposes a potential risk of hurting your ankle/foot.","Business meeting in Negombo","2019-03","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r661395167-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"1","608752100",,"en","2510666",,"General Manager","614981185","en","2018-09-08","Jetwing H","Dear Guest, 

Warmest greetings. Thank you very much for taking the time to share your recent experience with other travellers on TripAdvisor. 

We are delighted to hear that overall you had an enjoyable time with us.We are sorry that our 100 meter pool was under maintenance during your stay, but happy to confirm that 100 meter pool is already back in operation for our guest to enjoy. 

We look forward to welcoming you back to the resort in the not too distant future. 

Ayubowan (may you live long)

Ajantha Perera
General Manager ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2018-08-21","OTHER","3","we had a family room (very large) with view on the lagoon (Sunset is on the other side of the hotel). Close to the restaurant.","Location","3","Cleanliness","4","Service","4",,,,,,,"Good hotel and friendly staff, we started our trip in Sri Lanka there which is a good way to ""land"". However the main pool you can see on pictures is closed (being refurbished) and we had to go to the small pool on the other side of the road. Not exactly very convenient.

I would recommend checking if the works are over before booking. 
Nice rooms and views on the lagoon (and easy access). 
Otherwise, far from town with all the animation and cafes/restaurants.","Main pool empty / under refection","2018-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r608752100-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
,"1","607010256",,"en","2510666",,"General Manager","609056878","en","2018-08-21","Jetwing H","Dear Guest,

Warmest greetings. Thank you very much for taking a moment of your valuable time to share your recent experience with other travellers on TripAdvisor. 

Please accept our sincere apologies, we understand what you encountered can be frustrating to experience and we truly regret you experienced less than a perfect stay with us. 

Our aim is to exceed our guests expectations and we are sorry that on this occasion we have failed to do so. We hope you will give us the opportunity to welcome you back to the resort to restore your faith in our ability to be able to deliver the service that you would expect in the near future. 

If I can be of any further assistance please do not hesitate to contact us, we would be more than happy to assist you.

Ayubowan (may you live long)

Ajantha Perera
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1771","4.5","24","31","93","486","1137","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2018-08-16","OTHER","3",,"Rooms","5","Service","1","Sleep Quality","4",,,,,,,"Jetwing lagoon was our first stop in our Sri Lanka trip this summer. We had planned to stay there for a couple of days to rest and adjust to the time difference. I cannot say that we did not have a good time. Rooms are wonderful, great food, friendly staff. And we did not care about the fact that this resort is rather suburban. What we did not like is that the pool was closed when this was the major attraction in this resort. Also we had to pay for the full three days when checking in before we found out that the were renovating the pool. This found this misleading and even fraudulent, because we were not able to leave and find a better hotel. We felt stuck.","Pool closed, pay immediately on arrival","2018-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r607010256-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",
